基金代码,基金名称,日期,净值,近一周,近一月,近三月,近半年,近一年,今年以来,基金的详细链接
510130,易方达上证中盘ETF,01-26,5.7822,1.10%,7.14%,17.21%,22.68%,43.76%,4.26%,https://www.howbuy.com/fund/510130
159943,大成深证成份ETF,01-26,17.1930,2.47%,9.41%,17.21%,21.31%,47.76%,6.11%,https://www.howbuy.com/fund/159943
510350,工银瑞信沪深300ETF,01-26,5.5355,1.39%,9.24%,17.20%,22.07%,38.90%,5.73%,https://www.howbuy.com/fund/510350
005813,华安港股通100ETF联接A,01-26,1.1767,-0.20%,9.85%,17.19%,17.80%,16.92%,7.06%,https://www.howbuy.com/fund/005813
000826,广发百发100指数A,01-26,1.6910,2.30%,14.03%,17.19%,14.57%,32.84%,10.09%,https://www.howbuy.com/fund/000826
000827,广发百发100指数E,01-26,1.6880,2.30%,13.98%,17.14%,14.52%,32.81%,10.04%,https://www.howbuy.com/fund/000827
310318,申万菱信沪深300指数增强A,01-26,3.8113,0.78%,9.20%,17.14%,22.07%,48.83%,5.69%,https://www.howbuy.com/fund/310318
161026,富国中证国有企业改革指数,01-26,1.1680,-0.17%,8.96%,17.09%,19.32%,36.99%,5.32%,https://www.howbuy.com/fund/161026
005814,华安港股通100ETF联接C,01-26,1.1878,-0.21%,9.80%,17.06%,17.55%,16.45%,7.03%,https://www.howbuy.com/fund/005814
161037,富国中证高端制造指数LOF,01-26,2.1638,3.53%,9.99%,17.06%,21.28%,57.41%,9.06%,https://www.howbuy.com/fund/161037
003475,前海联合沪深300指数A,01-26,1.8119,1.10%,9.22%,17.03%,22.18%,45.91%,5.84%,https://www.howbuy.com/fund/003475
510660,华夏医药ETF,01-26,3.4709,6.94%,7.87%,17.03%,20.35%,71.43%,6.94%,https://www.howbuy.com/fund/510660
007804,申万菱信沪深300指数增强C,01-26,1.6429,0.77%,9.16%,17.02%,21.82%,48.25%,5.66%,https://www.howbuy.com/fund/007804
163115,申万菱信中证军工指数,01-26,1.1974,-3.40%,3.06%,17.01%,17.17%,60.08%,-2.59%,https://www.howbuy.com/fund/163115
005567,创金合信MSCI中国A股指数A,01-26,1.5723,1.81%,8.70%,16.99%,21.86%,44.12%,5.35%,https://www.howbuy.com/fund/005567
501086,华宝MSCI中国ESG指数LOF,01-26,1.5620,1.73%,9.09%,16.98%,23.36%,45.48%,5.55%,https://www.howbuy.com/fund/501086
202015,南方沪深300ETF联接A,01-26,2.2021,1.30%,8.98%,16.96%,23.11%,43.09%,5.57%,https://www.howbuy.com/fund/202015
008100,广发湾创100ETF联接A,01-26,1.3264,1.64%,10.48%,16.96%,23.28%,--,7.51%,https://www.howbuy.com/fund/008100
510370,兴业沪深300ETF,01-26,1.1584,1.37%,9.18%,16.94%,--,--,5.68%,https://www.howbuy.com/fund/510370
008101,广发湾创100ETF联接C,01-26,1.3255,1.64%,10.47%,16.93%,23.22%,--,7.50%,https://www.howbuy.com/fund/008101
005568,创金合信MSCI中国A股指数C,01-26,1.5619,1.81%,8.68%,16.93%,21.74%,43.82%,5.34%,https://www.howbuy.com/fund/005568
007039,前海联合沪深300指数C,01-26,1.7988,1.10%,9.18%,16.91%,21.93%,45.32%,5.81%,https://www.howbuy.com/fund/007039
006698,红土创新沪深300增强A,01-26,1.6483,1.73%,8.86%,16.90%,23.50%,44.21%,5.34%,https://www.howbuy.com/fund/006698
160219,国泰国证医药卫生行业指数,01-26,1.0569,7.52%,8.67%,16.87%,14.62%,68.43%,7.90%,https://www.howbuy.com/fund/160219
007044,博道沪深300增强A,01-26,1.7259,1.88%,8.72%,16.86%,23.25%,51.78%,5.19%,https://www.howbuy.com/fund/007044
004342,南方沪深300ETF联接C,01-26,2.1951,1.29%,8.95%,16.84%,22.86%,42.51%,5.54%,https://www.howbuy.com/fund/004342
006699,红土创新沪深300增强C,01-26,1.6354,1.72%,8.83%,16.81%,23.31%,43.77%,5.32%,https://www.howbuy.com/fund/006699
515160,招商MSCI中国A股国际通ETF,01-26,1.5259,2.07%,9.16%,16.81%,21.83%,--,5.71%,https://www.howbuy.com/fund/515160
005761,招商MSCI中国A股国际通ETF联接A,01-26,1.6157,1.94%,8.90%,16.81%,20.98%,41.01%,5.49%,https://www.howbuy.com/fund/005761
110020,易方达沪深300ETF联接A,01-26,1.9483,1.32%,8.84%,16.80%,22.15%,39.56%,5.47%,https://www.howbuy.com/fund/110020
005639,平安300ETF联接A,01-26,1.5023,1.32%,8.82%,16.79%,22.29%,41.02%,5.50%,https://www.howbuy.com/fund/005639
000961,天弘沪深300ETF联接A,01-26,1.7197,1.32%,8.97%,16.76%,22.17%,40.71%,5.52%,https://www.howbuy.com/fund/000961
007541,新华MSCI中国A股ETF联接,01-26,1.5104,1.87%,8.87%,16.75%,20.60%,44.09%,5.54%,https://www.howbuy.com/fund/007541
007045,博道沪深300增强C,01-26,1.7139,1.87%,8.68%,16.74%,23.00%,51.16%,5.17%,https://www.howbuy.com/fund/007045
007339,易方达沪深300ETF联接C,01-26,1.9414,1.31%,8.82%,16.74%,22.03%,39.28%,5.45%,https://www.howbuy.com/fund/007339
159903,深成ETF,01-26,1.7399,2.38%,9.53%,16.71%,20.99%,47.62%,6.12%,https://www.howbuy.com/fund/159903
004190,招商沪深300指数A,01-26,1.9364,1.75%,9.22%,16.71%,26.59%,53.38%,5.65%,https://www.howbuy.com/fund/004190
005918,天弘沪深300ETF联接C,01-26,1.5207,1.31%,8.94%,16.70%,22.05%,40.42%,5.50%,https://www.howbuy.com/fund/005918
000311,景顺长城沪深300指数增强,01-26,2.9990,2.42%,10.79%,16.69%,19.86%,38.08%,7.22%,https://www.howbuy.com/fund/000311
270010,广发沪深300ETF联接A,01-26,2.6158,1.28%,8.77%,16.67%,21.87%,37.99%,5.39%,https://www.howbuy.com/fund/270010
005640,平安300ETF联接C,01-26,1.4853,1.31%,8.78%,16.67%,22.04%,40.44%,5.47%,https://www.howbuy.com/fund/005640
008199,华夏粤港澳大湾区100ETF联接A,01-26,1.4460,1.58%,10.13%,16.66%,23.34%,--,7.18%,https://www.howbuy.com/fund/008199
005762,招商MSCI中国A股国际通ETF联接C,01-26,1.5933,1.93%,8.85%,16.66%,20.67%,40.30%,5.45%,https://www.howbuy.com/fund/005762
003017,广发中证军工ETF联接A,01-26,1.2113,-3.19%,3.57%,16.65%,16.00%,54.35%,-2.11%,https://www.howbuy.com/fund/003017
002987,广发沪深300ETF联接C,01-26,2.5847,1.27%,8.75%,16.62%,21.75%,37.72%,5.37%,https://www.howbuy.com/fund/002987
161024,富国中证军工指数,01-26,1.2210,-3.33%,3.21%,16.61%,15.95%,53.66%,-2.40%,https://www.howbuy.com/fund/161024
008238,中泰沪深300指数增强A,01-26,1.6051,1.25%,8.36%,16.61%,26.57%,--,5.09%,https://www.howbuy.com/fund/008238
004191,招商沪深300指数C,01-26,1.9112,1.74%,9.18%,16.59%,26.33%,52.76%,5.63%,https://www.howbuy.com/fund/004191
005693,广发中证军工ETF联接C,01-26,1.2088,-3.20%,3.56%,16.59%,15.89%,54.05%,-2.13%,https://www.howbuy.com/fund/005693
008200,华夏粤港澳大湾区100ETF联接C,01-26,1.4428,1.58%,10.10%,16.57%,23.15%,--,7.16%,https://www.howbuy.com/fund/008200
159959,银华中证央企结构调整ETF,01-26,1.2794,-0.61%,8.23%,16.52%,18.10%,26.16%,5.04%,https://www.howbuy.com/fund/159959
460300,华泰柏瑞沪深300ETF联接A,01-26,1.5303,1.42%,8.96%,16.50%,21.31%,37.86%,5.58%,https://www.howbuy.com/fund/460300
481009,工银沪深300指数A,01-26,1.3004,1.33%,8.86%,16.50%,21.45%,37.40%,5.51%,https://www.howbuy.com/fund/481009
008239,中泰沪深300指数增强C,01-26,1.5998,1.23%,8.32%,16.48%,26.31%,--,5.05%,https://www.howbuy.com/fund/008239
660008,农银汇理沪深300指数A,01-26,1.9262,1.33%,8.84%,16.47%,21.33%,39.01%,5.48%,https://www.howbuy.com/fund/660008
001397,建信精工制造指数增强,01-26,1.8831,2.29%,8.66%,16.47%,22.97%,58.66%,6.14%,https://www.howbuy.com/fund/001397
000613,国寿安保沪深300ETF联接,01-26,1.4158,1.30%,8.68%,16.46%,21.31%,37.21%,5.33%,https://www.howbuy.com/fund/000613
519034,海富通中证500指数增强A,01-26,2.0428,5.25%,11.25%,16.45%,18.61%,43.35%,9.01%,https://www.howbuy.com/fund/519034
006131,华泰柏瑞沪深300ETF联接C,01-26,1.5209,1.41%,8.95%,16.43%,21.16%,37.53%,5.57%,https://www.howbuy.com/fund/006131
000051,华夏沪深300ETF联接A,01-26,1.8429,1.30%,8.87%,16.41%,21.27%,37.63%,5.47%,https://www.howbuy.com/fund/000051
008926,泰康沪深300ETF联接A,01-26,1.2489,1.31%,8.82%,16.39%,21.05%,--,5.38%,https://www.howbuy.com/fund/008926
006937,工银沪深300指数C,01-26,1.2955,1.32%,8.82%,16.39%,21.19%,36.84%,5.47%,https://www.howbuy.com/fund/006937
512950,华夏中证央企ETF,01-26,1.2182,-0.60%,8.03%,16.38%,17.51%,25.72%,4.88%,https://www.howbuy.com/fund/512950
007657,东方红中证竞争力指数A,01-26,1.5522,1.40%,8.94%,16.38%,22.39%,43.67%,5.46%,https://www.howbuy.com/fund/007657
008390,国联安沪深300ETF联接A,01-26,1.4252,1.32%,8.74%,16.38%,22.22%,42.93%,5.39%,https://www.howbuy.com/fund/008390
009004,海富通中证500指数增强C,01-26,2.0384,5.25%,11.23%,16.38%,18.46%,--,9.00%,https://www.howbuy.com/fund/009004
005152,农银汇理沪深300指数C,01-26,1.9078,1.32%,8.81%,16.35%,21.08%,38.44%,5.44%,https://www.howbuy.com/fund/005152
510100,易方达上证50ETF,01-26,1.4644,0.13%,8.47%,16.33%,24.07%,42.78%,4.69%,https://www.howbuy.com/fund/510100
008391,国联安沪深300ETF联接C,01-26,1.4246,1.32%,8.72%,16.32%,22.09%,42.65%,5.38%,https://www.howbuy.com/fund/008391
005658,华夏沪深300ETF联接C,01-26,1.8253,1.30%,8.84%,16.32%,21.09%,37.24%,5.45%,https://www.howbuy.com/fund/005658
008052,工银湾创100ETF联接A,01-26,1.3529,1.61%,10.19%,16.32%,22.22%,35.34%,7.30%,https://www.howbuy.com/fund/008052
009059,南方沪深300增强A,01-26,1.5666,1.75%,9.32%,16.30%,27.51%,--,5.09%,https://www.howbuy.com/fund/009059
008927,泰康沪深300ETF联接C,01-26,1.2461,1.30%,8.78%,16.28%,20.82%,--,5.36%,https://www.howbuy.com/fund/008927
007658,东方红中证竞争力指数C,01-26,1.5424,1.39%,8.90%,16.27%,22.15%,43.09%,5.43%,https://www.howbuy.com/fund/007658
510600,申万菱信上证50ETF,01-26,4.2452,0.22%,8.80%,16.22%,22.49%,37.71%,4.87%,https://www.howbuy.com/fund/510600
006063,景顺MSCI中国A股指数增强,01-26,1.7335,2.43%,9.56%,16.22%,19.90%,46.15%,6.21%,https://www.howbuy.com/fund/006063
512860,华安MSCI中国A股国际ETF,01-26,1.7914,1.93%,8.59%,16.21%,19.28%,38.80%,5.53%,https://www.howbuy.com/fund/512860
008053,工银湾创100ETF联接C,01-26,1.3470,1.60%,10.15%,16.19%,21.98%,34.79%,7.26%,https://www.howbuy.com/fund/008053
159902,华夏中小板ETF,01-26,5.1030,2.43%,10.79%,16.19%,21.15%,48.04%,8.46%,https://www.howbuy.com/fund/159902
009060,南方沪深300增强C,01-26,1.5618,1.74%,9.28%,16.18%,27.24%,--,5.06%,https://www.howbuy.com/fund/009060
501302,南方恒生联接A,01-26,1.1277,-0.66%,10.98%,16.14%,11.78%,2.45%,7.76%,https://www.howbuy.com/fund/501302
110021,易方达上证中盘ETF联接A,01-26,1.9376,1.02%,6.71%,16.10%,21.18%,40.78%,4.00%,https://www.howbuy.com/fund/110021
510680,万家上证50ETF,01-26,3.4508,0.19%,8.83%,16.08%,22.13%,38.03%,4.86%,https://www.howbuy.com/fund/510680
002670,万家沪深300指数增强A,01-26,1.6011,1.82%,9.17%,16.08%,23.76%,52.48%,6.01%,https://www.howbuy.com/fund/002670
501023,鹏华香港中小企业指数LOF,01-26,1.1735,-1.11%,8.11%,16.07%,11.56%,7.68%,7.12%,https://www.howbuy.com/fund/501023
004743,易方达上证中盘ETF联接C,01-26,1.9824,1.02%,6.69%,16.03%,21.03%,40.44%,3.99%,https://www.howbuy.com/fund/004743
005659,南方恒生联接C,01-26,1.1147,-0.67%,10.95%,16.03%,11.55%,2.04%,7.73%,https://www.howbuy.com/fund/005659
161118,易方达中小板指数LOF,01-26,1.6585,2.40%,10.31%,16.03%,22.87%,48.54%,8.11%,https://www.howbuy.com/fund/161118
159909,招商深证TMT50ETF,01-26,7.9188,0.03%,13.12%,16.03%,18.98%,38.98%,9.42%,https://www.howbuy.com/fund/159909
006119,银华央企结构调整ETF联接,01-26,1.1901,-0.59%,7.81%,16.02%,15.69%,23.84%,4.57%,https://www.howbuy.com/fund/006119
160706,嘉实沪深300ETF联接(LOF)A,01-26,1.5350,1.30%,8.67%,16.00%,20.33%,36.22%,5.32%,https://www.howbuy.com/fund/160706
002671,万家沪深300指数增强C,01-26,2.0163,1.82%,9.14%,15.97%,23.51%,51.85%,5.98%,https://www.howbuy.com/fund/002671
515810,易方达中证800ETF,01-26,1.5033,1.17%,7.96%,15.92%,22.94%,51.18%,4.74%,https://www.howbuy.com/fund/515810
501009,汇添富中证生物科技(LOF)A,01-26,2.6609,8.74%,7.62%,15.90%,11.43%,87.04%,7.67%,https://www.howbuy.com/fund/501009
163111,申万菱信中小板指数(LOF)A,01-26,1.6325,2.44%,10.43%,15.90%,22.29%,48.65%,8.17%,https://www.howbuy.com/fund/163111
163118,申万菱信中证申万医药生物指数,01-26,1.1515,6.85%,8.05%,15.88%,14.70%,70.33%,7.24%,https://www.howbuy.com/fund/163118
160724,嘉实沪深300ETF联接(LOF)C,01-26,1.5987,1.29%,8.63%,15.87%,20.08%,35.65%,5.29%,https://www.howbuy.com/fund/160724
005248,新华沪深300指数增强A,01-26,1.4749,1.22%,9.04%,15.84%,21.44%,50.36%,5.55%,https://www.howbuy.com/fund/005248
515000,华宝中证科技龙头ETF,01-26,1.9469,-0.23%,10.17%,15.83%,13.22%,38.52%,7.17%,https://www.howbuy.com/fund/515000
202017,南方深证成份ETF联接A,01-26,1.3097,2.25%,9.07%,15.83%,19.95%,45.64%,5.83%,https://www.howbuy.com/fund/202017
006438,博时央调ETF联接A,01-26,1.2677,-0.56%,7.70%,15.82%,16.78%,24.46%,4.73%,https://www.howbuy.com/fund/006438
007799,申万菱信中小板指数(LOF)C,01-26,1.8566,2.43%,10.41%,15.81%,22.10%,48.21%,8.15%,https://www.howbuy.com/fund/007799
501010,汇添富中证生物科技(LOF)C,01-26,2.6570,8.73%,7.58%,15.78%,11.20%,86.29%,7.63%,https://www.howbuy.com/fund/501010
163407,兴全沪深300指数(LOF)A,01-26,2.8711,0.69%,8.94%,15.77%,21.12%,38.25%,4.91%,https://www.howbuy.com/fund/163407
008184,新华沪深300指数增强C,01-26,1.4700,1.22%,9.01%,15.75%,21.26%,49.91%,5.52%,https://www.howbuy.com/fund/008184
160806,长盛同庆LOF,01-26,1.7660,0.68%,7.76%,15.73%,22.09%,46.89%,4.44%,https://www.howbuy.com/fund/160806
004345,南方深证成份ETF联接C,01-26,1.2913,2.24%,9.03%,15.72%,19.71%,45.06%,5.80%,https://www.howbuy.com/fund/004345
006439,博时央调ETF联接C,01-26,1.2587,-0.56%,7.65%,15.71%,16.55%,23.95%,4.70%,https://www.howbuy.com/fund/006439
512650,添富中证长三角ETF,01-26,1.3386,1.76%,9.10%,15.69%,17.41%,34.61%,6.19%,https://www.howbuy.com/fund/512650
000948,华夏沪港通恒生ETF联接A,01-26,1.3410,-1.06%,10.27%,15.67%,11.79%,4.20%,7.15%,https://www.howbuy.com/fund/000948
512970,平安粤港澳大湾区ETF,01-26,1.5799,1.51%,9.34%,15.67%,25.28%,48.75%,5.76%,https://www.howbuy.com/fund/512970
007230,兴全沪深300指数(LOF)C,01-26,2.8587,0.68%,8.90%,15.64%,20.87%,37.70%,4.88%,https://www.howbuy.com/fund/007230
005734,华夏沪港通恒生ETF联接C,01-26,1.3298,-1.06%,10.24%,15.58%,11.62%,3.88%,7.13%,https://www.howbuy.com/fund/005734
510180,华安上证180ETF,01-26,4.4707,0.49%,8.02%,15.56%,20.13%,32.64%,4.56%,https://www.howbuy.com/fund/510180
515820,富国中证800ETF,01-26,1.3770,1.29%,8.36%,15.54%,19.74%,--,5.31%,https://www.howbuy.com/fund/515820
510800,建信上证50ETF,01-26,1.5394,0.23%,8.71%,15.53%,22.94%,40.92%,4.79%,https://www.howbuy.com/fund/510800
006196,华夏中证央企ETF联接A,01-26,1.2783,-0.54%,7.61%,15.47%,16.57%,24.59%,4.62%,https://www.howbuy.com/fund/006196
502020,国金上证50指数增强LOF,01-26,1.3651,0.30%,7.90%,15.42%,21.04%,31.60%,4.25%,https://www.howbuy.com/fund/502020
006197,华夏中证央企ETF联接C,01-26,1.2698,-0.55%,7.58%,15.38%,16.39%,24.20%,4.60%,https://www.howbuy.com/fund/006197
217027,招商央视财经50指数A,01-26,3.2697,-0.10%,8.34%,15.36%,24.34%,41.91%,4.82%,https://www.howbuy.com/fund/217027
159966,华夏创蓝筹ETF,01-26,0.6822,5.20%,9.20%,15.36%,14.84%,59.25%,5.46%,https://www.howbuy.com/fund/159966
161122,易方达中证万得生物科技指数(LOF)A,01-26,1.0815,10.92%,9.94%,15.35%,8.15%,82.23%,9.80%,https://www.howbuy.com/fund/161122
159910,嘉实深证基本面120ETF,01-26,2.6513,0.32%,8.18%,15.31%,21.71%,34.96%,5.25%,https://www.howbuy.com/fund/159910
008551,东财医药指数发起A,01-26,1.4671,7.43%,7.81%,15.29%,14.66%,--,7.28%,https://www.howbuy.com/fund/008551
005063,广发中证全指家用电器A,01-26,1.5133,-0.72%,6.87%,15.28%,30.17%,44.40%,4.17%,https://www.howbuy.com/fund/005063
004410,招商央视财经50指数C,01-26,3.2232,-0.11%,8.30%,15.25%,24.08%,41.33%,4.79%,https://www.howbuy.com/fund/004410
005064,广发中证全指家用电器C,01-26,1.5069,-0.72%,6.86%,15.23%,30.04%,44.12%,4.16%,https://www.howbuy.com/fund/005064
008552,东财医药指数发起C,01-26,1.4642,7.42%,7.79%,15.23%,14.52%,--,7.25%,https://www.howbuy.com/fund/008552
008407,恒生前海沪深港通龙头指A,01-26,1.2940,0.46%,9.19%,15.20%,15.55%,--,5.54%,https://www.howbuy.com/fund/008407
001237,博时上证50ETF联接A,01-26,1.4469,0.16%,8.24%,15.19%,21.14%,35.60%,4.51%,https://www.howbuy.com/fund/001237
005737,博时上证50ETF联接C,01-26,1.4428,0.16%,8.23%,15.17%,21.07%,35.46%,4.50%,https://www.howbuy.com/fund/005737
217019,招商深证TMT50ETF联接A,01-26,2.2447,-0.01%,12.43%,15.17%,17.96%,36.65%,8.91%,https://www.howbuy.com/fund/217019
502048,易方达上证50指数(LOF),01-26,1.3399,0.09%,8.13%,15.12%,22.61%,39.99%,4.52%,https://www.howbuy.com/fund/502048
001420,南方大数据300指数A,01-26,1.6415,0.87%,6.63%,15.12%,26.10%,48.38%,3.73%,https://www.howbuy.com/fund/001420
007379,易方达上证50ETF联接A,01-26,1.4430,0.23%,8.08%,15.12%,22.05%,41.18%,4.51%,https://www.howbuy.com/fund/007379
163109,申万菱信深证成份指数,01-26,0.7919,2.11%,8.72%,15.10%,17.27%,40.83%,5.42%,https://www.howbuy.com/fund/163109
159996,国泰中证全指家用电器ETF,01-26,1.4493,-0.84%,6.98%,15.10%,28.91%,--,4.25%,https://www.howbuy.com/fund/159996
006246,华夏中小板ETF联接A,01-26,1.8282,2.27%,10.13%,15.09%,19.62%,44.80%,7.94%,https://www.howbuy.com/fund/006246
007380,易方达上证50ETF联接C,01-26,1.4407,0.22%,8.07%,15.08%,21.99%,41.04%,4.50%,https://www.howbuy.com/fund/007380
008408,恒生前海沪深港通龙头指C,01-26,1.2904,0.45%,9.14%,15.08%,15.31%,--,5.50%,https://www.howbuy.com/fund/008408
515220,国泰中证煤炭ETF,01-26,1.2922,0.87%,-3.02%,15.08%,20.26%,29.18%,-1.52%,https://www.howbuy.com/fund/515220
004409,招商深证TMT50ETF联接C,01-26,2.2173,-0.02%,12.39%,15.05%,17.72%,36.10%,8.88%,https://www.howbuy.com/fund/004409
001426,南方大数据300指数C,01-26,1.6088,0.86%,6.59%,15.00%,25.85%,47.79%,3.70%,https://www.howbuy.com/fund/001426
008240,东财上证50指数A,01-26,1.4297,0.13%,8.31%,15.00%,23.21%,41.86%,4.56%,https://www.howbuy.com/fund/008240
510050,华夏上证50ETF,01-26,3.8040,0.11%,8.47%,14.98%,20.40%,31.96%,4.65%,https://www.howbuy.com/fund/510050
006247,华夏中小板ETF联接C,01-26,1.8113,2.26%,10.09%,14.97%,19.37%,44.20%,7.91%,https://www.howbuy.com/fund/006247
008241,东财上证50指数C,01-26,1.4256,0.13%,8.29%,14.93%,23.05%,41.51%,4.54%,https://www.howbuy.com/fund/008241
040002,华安中国A股增强指数,01-26,1.0510,0.38%,8.02%,14.93%,20.31%,41.69%,4.68%,https://www.howbuy.com/fund/040002
110030,易方达沪深300量化增强,01-26,3.5832,1.97%,8.99%,14.92%,20.42%,43.60%,5.39%,https://www.howbuy.com/fund/110030
001548,天弘上证50指数A,01-26,1.6442,0.15%,8.22%,14.92%,20.77%,35.08%,4.51%,https://www.howbuy.com/fund/001548
159965,中融央视财经50ETF,01-26,1.5921,-0.15%,8.22%,14.91%,22.91%,41.39%,4.66%,https://www.howbuy.com/fund/159965
007856,易方达中证800ETF联接A,01-26,1.5331,1.07%,7.47%,14.91%,21.19%,46.96%,4.42%,https://www.howbuy.com/fund/007856
007857,易方达中证800ETF联接C,01-26,1.5311,1.08%,7.46%,14.88%,21.14%,46.81%,4.41%,https://www.howbuy.com/fund/007857
510850,工银瑞信上证50ETF,01-26,3.8852,0.10%,8.38%,14.87%,20.18%,31.06%,4.65%,https://www.howbuy.com/fund/510850
001549,天弘上证50指数C,01-26,1.6224,0.14%,8.20%,14.87%,20.65%,34.81%,4.50%,https://www.howbuy.com/fund/001549
502040,长盛上证50指数(LOF),01-26,1.2410,0.29%,7.65%,14.80%,23.48%,45.08%,4.05%,https://www.howbuy.com/fund/502040
519300,大成沪深300指数A,01-26,1.2558,0.57%,8.24%,14.80%,20.05%,38.45%,5.12%,https://www.howbuy.com/fund/519300
006930,泰康港股通TMT指数A,01-26,1.1465,0.70%,16.79%,14.79%,9.14%,14.47%,14.02%,https://www.howbuy.com/fund/006930
007096,大成沪深300指数C,01-26,1.2526,0.56%,8.23%,14.76%,19.79%,38.08%,5.10%,https://www.howbuy.com/fund/007096
007873,华宝科技ETF联接A,01-26,1.6801,-0.26%,9.51%,14.74%,12.31%,37.25%,6.69%,https://www.howbuy.com/fund/007873
515800,添富中证800ETF,01-26,1.3705,1.29%,8.12%,14.72%,19.10%,38.93%,5.05%,https://www.howbuy.com/fund/515800
005102,工银沪深300ETF联接A,01-26,1.3574,1.23%,7.31%,14.72%,19.03%,32.61%,5.29%,https://www.howbuy.com/fund/005102
007839,汇添富中证长三角ETF联接A,01-26,1.3609,1.70%,8.59%,14.70%,16.22%,32.37%,5.85%,https://www.howbuy.com/fund/007839
006931,泰康港股通TMT指数C,01-26,1.1382,0.70%,16.74%,14.67%,8.92%,14.00%,13.99%,https://www.howbuy.com/fund/006931
005103,工银沪深300ETF联接C,01-26,1.3513,1.23%,7.29%,14.66%,18.88%,32.29%,5.27%,https://www.howbuy.com/fund/005103
007874,华宝科技ETF联接C,01-26,1.6709,-0.27%,9.47%,14.63%,12.09%,36.71%,6.66%,https://www.howbuy.com/fund/007874
007840,汇添富中证长三角ETF联接C,01-26,1.3554,1.69%,8.55%,14.61%,16.03%,31.98%,5.82%,https://www.howbuy.com/fund/007840
040180,华安上证180ETF联接,01-26,1.9077,0.45%,7.56%,14.60%,18.67%,30.24%,4.29%,https://www.howbuy.com/fund/040180
005747,华安MSCI中国A股ETF联接A,01-26,1.6191,1.78%,7.84%,14.60%,16.42%,33.94%,4.98%,https://www.howbuy.com/fund/005747
167302,方正富邦大湾区综指LOF,01-26,1.2972,0.09%,9.33%,14.50%,18.87%,28.14%,6.39%,https://www.howbuy.com/fund/167302
005748,华安MSCI中国A股ETF联接C,01-26,1.6005,1.77%,7.80%,14.49%,16.18%,33.40%,4.95%,https://www.howbuy.com/fund/005748
008713,国泰中证家用电器ETF联接A,01-26,1.4662,-0.72%,6.54%,14.48%,24.17%,--,4.04%,https://www.howbuy.com/fund/008713
159978,建信中证沪港深粤港澳ETF,01-26,1.3962,0.80%,9.95%,14.48%,18.51%,--,7.15%,https://www.howbuy.com/fund/159978
290010,泰信中证200指数,01-26,1.4240,1.28%,7.88%,14.47%,14.10%,36.27%,5.17%,https://www.howbuy.com/fund/290010
160636,鹏华中证移动互联网指数LOF,01-26,1.0600,0.38%,10.99%,14.47%,13.38%,42.03%,6.53%,https://www.howbuy.com/fund/160636
519180,万家180指数,01-26,1.2374,0.45%,7.58%,14.45%,18.57%,29.92%,4.31%,https://www.howbuy.com/fund/519180
005880,建信上证50ETF联接A,01-26,1.6411,0.18%,8.22%,14.44%,21.14%,37.91%,4.40%,https://www.howbuy.com/fund/005880
501019,国泰国证航天军工指数LOF,01-26,1.3061,-3.39%,3.47%,14.42%,14.47%,53.93%,-2.08%,https://www.howbuy.com/fund/501019
168204,中融煤炭指数,01-26,0.9520,0.95%,-3.55%,14.39%,16.98%,20.28%,-2.26%,https://www.howbuy.com/fund/168204
008714,国泰中证全指家电ETF联接C,01-26,1.4627,-0.73%,6.51%,14.39%,23.98%,--,4.01%,https://www.howbuy.com/fund/008714
070023,嘉实深证基本面120联接A,01-26,2.5893,0.33%,7.74%,14.35%,20.29%,32.85%,4.97%,https://www.howbuy.com/fund/070023
005881,建信上证50ETF联接C,01-26,1.6342,0.18%,8.18%,14.32%,20.89%,37.35%,4.36%,https://www.howbuy.com/fund/005881
001051,华夏上证50ETF联接A,01-26,1.3103,0.09%,8.04%,14.30%,19.36%,30.77%,4.40%,https://www.howbuy.com/fund/001051
165312,建信央视财经50指数(LOF),01-26,1.3233,-0.27%,7.60%,14.28%,23.09%,39.62%,4.27%,https://www.howbuy.com/fund/165312
515830,工银瑞信中证800ETF,01-26,5.6832,1.33%,8.06%,14.24%,17.86%,--,5.04%,https://www.howbuy.com/fund/515830
001588,天弘中证800指数A,01-26,1.4275,1.26%,7.81%,14.24%,18.68%,43.81%,4.90%,https://www.howbuy.com/fund/001588
005998,嘉实深证基本面120联接C,01-26,1.6060,0.32%,7.71%,14.23%,20.05%,32.32%,4.95%,https://www.howbuy.com/fund/005998
515570,山西证券中证红利潜力ETF,01-26,1.3822,0.35%,5.70%,14.22%,25.46%,43.14%,1.66%,https://www.howbuy.com/fund/515570
005733,华夏上证50ETF联接C,01-26,1.3030,0.08%,8.02%,14.22%,19.18%,30.43%,4.38%,https://www.howbuy.com/fund/005733
007671,建信中证红利潜力指数A,01-26,1.5426,0.59%,6.12%,14.22%,25.36%,53.92%,2.06%,https://www.howbuy.com/fund/007671
001589,天弘中证800指数C,01-26,1.4095,1.25%,7.78%,14.17%,18.55%,43.53%,4.88%,https://www.howbuy.com/fund/001589
001113,南方大数据100指数A,01-26,1.0849,4.23%,9.63%,14.12%,14.08%,54.46%,8.08%,https://www.howbuy.com/fund/001113
007672,建信中证红利潜力指数C,01-26,1.5335,0.58%,6.08%,14.09%,25.08%,53.27%,2.02%,https://www.howbuy.com/fund/007672
515620,建信中证800ETF,01-26,1.3652,1.21%,7.78%,14.09%,17.79%,--,4.89%,https://www.howbuy.com/fund/515620
