基金代码,基金名称,日期,净值,近一周,近一月,近三月,近半年,近一年,今年以来,基金的详细链接
001815,华泰柏瑞激励动力混合A,01-26,3.5810,8.61%,15.00%,31.41%,29.56%,105.33%,11.59%,https://www.howbuy.com/fund/001815
009697,华夏成长6个月定开混合A,01-26,1.3829,3.95%,15.80%,31.40%,28.38%,--,8.90%,https://www.howbuy.com/fund/009697
001106,华商健康生活混合,01-26,1.6410,8.03%,13.17%,31.39%,32.13%,68.83%,9.11%,https://www.howbuy.com/fund/001106
004266,招商沪港深科技创新混合A,01-26,1.8762,2.75%,18.60%,31.37%,44.99%,82.42%,13.83%,https://www.howbuy.com/fund/004266
002082,华泰柏瑞激励动力混合C,01-26,3.9660,8.60%,14.99%,31.32%,29.44%,104.86%,11.59%,https://www.howbuy.com/fund/002082
005450,华夏稳盛混合,01-26,2.3117,7.13%,11.07%,31.32%,41.46%,96.52%,4.07%,https://www.howbuy.com/fund/005450
270021,广发聚瑞混合A,01-26,4.9978,3.38%,15.59%,31.30%,36.48%,66.26%,12.20%,https://www.howbuy.com/fund/270021
501081,中欧科创主题3年封闭混合,01-26,1.9423,4.02%,16.56%,31.28%,33.51%,59.34%,13.29%,https://www.howbuy.com/fund/501081
000928,中融国企改革混合,01-26,2.1240,3.91%,14.75%,31.27%,40.11%,87.30%,11.20%,https://www.howbuy.com/fund/000928
009698,华夏成长6个月定开混合C,01-26,1.3786,3.94%,15.75%,31.23%,28.05%,--,8.86%,https://www.howbuy.com/fund/009698
005593,上投摩根创新商业模式混合,01-26,2.3308,7.11%,13.44%,31.19%,31.24%,73.07%,11.06%,https://www.howbuy.com/fund/005593
010026,广发聚瑞混合C,01-26,4.9953,3.37%,15.56%,31.19%,--,--,12.18%,https://www.howbuy.com/fund/010026
008793,博道嘉元混合A,01-26,1.7231,6.72%,13.26%,31.18%,39.12%,--,10.64%,https://www.howbuy.com/fund/008793
360016,光大保德信行业轮动混合,01-26,2.3960,7.78%,13.72%,31.17%,32.29%,86.39%,10.98%,https://www.howbuy.com/fund/360016
001735,广发百发大数据成长混合E,01-26,1.7430,2.11%,18.41%,31.15%,29.21%,56.60%,14.00%,https://www.howbuy.com/fund/001735
009968,金鹰内需成长混合A,01-26,1.3021,14.08%,16.20%,31.13%,--,--,15.71%,https://www.howbuy.com/fund/009968
001734,广发百发大数据成长混合A,01-26,1.7400,2.11%,18.37%,31.12%,29.18%,56.62%,14.02%,https://www.howbuy.com/fund/001734
006348,银华盛利混合发起式,01-26,2.6728,3.09%,11.38%,31.12%,34.18%,68.39%,6.82%,https://www.howbuy.com/fund/006348
003095,中欧医疗健康混合A,01-26,3.8380,11.73%,13.99%,31.11%,28.42%,107.77%,12.51%,https://www.howbuy.com/fund/003095
960028,建信优选成长混合H,01-26,2.7597,4.65%,13.61%,31.10%,35.65%,73.77%,9.03%,https://www.howbuy.com/fund/960028
163411,兴全精选混合,01-26,3.9835,3.97%,11.95%,31.08%,34.51%,71.05%,8.84%,https://www.howbuy.com/fund/163411
530003,建信优选成长混合A,01-26,3.2297,4.65%,13.61%,31.08%,35.61%,73.77%,9.03%,https://www.howbuy.com/fund/530003
008794,博道嘉元混合C,01-26,1.7154,6.71%,13.21%,31.02%,38.76%,--,10.60%,https://www.howbuy.com/fund/008794
004314,前海开源沪港深新硬件A,01-26,2.2168,1.27%,12.88%,31.02%,33.41%,56.47%,9.37%,https://www.howbuy.com/fund/004314
000308,建信创新中国混合,01-26,5.2430,2.38%,9.48%,31.01%,41.51%,60.39%,8.33%,https://www.howbuy.com/fund/000308
217012,招商行业领先混合A,01-26,3.0420,6.44%,11.43%,31.01%,46.11%,90.01%,9.11%,https://www.howbuy.com/fund/217012
004315,前海开源沪港深新硬件C,01-26,2.6547,1.27%,12.87%,30.98%,33.34%,56.31%,9.36%,https://www.howbuy.com/fund/004315
260108,景顺长城新兴成长混合,01-26,3.3110,6.81%,10.58%,30.96%,45.03%,103.16%,6.04%,https://www.howbuy.com/fund/260108
002945,大成盛世精选混合,01-26,2.1150,7.52%,12.68%,30.96%,35.93%,82.80%,9.19%,https://www.howbuy.com/fund/002945
161818,银华消费主题混合,01-26,2.0789,3.48%,10.59%,30.93%,49.92%,105.97%,5.04%,https://www.howbuy.com/fund/161818
009114,鹏扬景泓回报混合A,01-26,1.3190,3.92%,12.48%,30.92%,--,--,9.95%,https://www.howbuy.com/fund/009114
007139,富国民裕进取沪港深成长,01-26,2.1853,1.17%,16.77%,30.92%,44.52%,92.06%,11.30%,https://www.howbuy.com/fund/007139
009969,金鹰内需成长混合C,01-26,1.2976,14.06%,16.12%,30.87%,--,--,15.65%,https://www.howbuy.com/fund/009969
003096,中欧医疗健康混合C,01-26,3.8050,11.75%,13.92%,30.87%,27.91%,106.09%,12.45%,https://www.howbuy.com/fund/003096
070099,嘉实优质企业混合,01-26,2.7990,8.32%,12.24%,30.86%,30.25%,84.01%,10.10%,https://www.howbuy.com/fund/070099
009707,工银新兴制造混合A,01-26,1.3165,3.35%,9.98%,30.85%,--,--,5.10%,https://www.howbuy.com/fund/009707
002281,建信裕利灵活配置混合,01-26,1.9814,2.20%,9.34%,30.83%,41.37%,60.55%,8.13%,https://www.howbuy.com/fund/002281
379010,上投摩根中小盘混合,01-26,4.2178,7.41%,12.85%,30.83%,27.35%,59.89%,10.78%,https://www.howbuy.com/fund/379010
005911,广发双擎升级混合A,01-26,3.9612,7.64%,16.02%,30.81%,24.71%,70.13%,14.86%,https://www.howbuy.com/fund/005911
001890,中欧精选定期开放混合E,01-26,2.1620,3.99%,14.15%,30.79%,38.86%,75.34%,12.55%,https://www.howbuy.com/fund/001890
070032,嘉实优化红利混合,01-26,2.6510,5.45%,12.27%,30.78%,41.70%,84.00%,6.42%,https://www.howbuy.com/fund/070032
009115,鹏扬景泓回报混合C,01-26,1.3169,3.91%,12.43%,30.78%,--,--,9.92%,https://www.howbuy.com/fund/009115
001117,中欧精选定期开放混合A,01-26,2.1550,4.01%,14.14%,30.76%,38.85%,75.35%,12.53%,https://www.howbuy.com/fund/001117
009330,鹏华成长价值混合A,01-26,1.4573,7.29%,14.46%,30.73%,33.70%,--,8.45%,https://www.howbuy.com/fund/009330
005914,景顺长城智能生活混合,01-26,2.4826,6.88%,13.04%,30.72%,39.82%,80.04%,10.91%,https://www.howbuy.com/fund/005914
003580,泰康沪港深价值优选混合,01-26,2.1086,2.74%,18.87%,30.72%,34.06%,64.58%,13.13%,https://www.howbuy.com/fund/003580
009708,工银新兴制造混合C,01-26,1.3142,3.34%,9.94%,30.71%,--,--,5.07%,https://www.howbuy.com/fund/009708
009314,广发双擎升级混合C,01-26,3.9529,7.64%,15.98%,30.68%,24.45%,--,14.82%,https://www.howbuy.com/fund/009314
004355,嘉实丰和灵活配置混合,01-26,2.1471,2.02%,14.02%,30.68%,44.02%,82.55%,9.57%,https://www.howbuy.com/fund/004355
370024,上投摩根核心优选混合,01-26,5.8566,7.26%,14.34%,30.67%,33.29%,83.36%,12.13%,https://www.howbuy.com/fund/370024
001702,东方创新科技混合,01-26,2.3787,0.68%,11.24%,30.60%,47.46%,89.12%,7.91%,https://www.howbuy.com/fund/001702
501082,博时科创主题3年封闭混合,01-26,2.1452,4.30%,15.99%,30.60%,27.77%,71.70%,11.74%,https://www.howbuy.com/fund/501082
519778,交银经济新动力混合,01-26,3.5995,5.24%,12.28%,30.58%,30.67%,67.39%,9.46%,https://www.howbuy.com/fund/519778
005833,工银红利优享混合A,01-26,1.3764,4.91%,15.50%,30.57%,36.93%,34.33%,11.27%,https://www.howbuy.com/fund/005833
001869,招商制造业混合A,01-26,2.7970,5.03%,10.38%,30.52%,32.06%,93.56%,9.04%,https://www.howbuy.com/fund/001869
000390,华商优势行业混合,01-26,1.3690,1.03%,5.71%,30.50%,33.77%,53.68%,4.34%,https://www.howbuy.com/fund/000390
005351,添富行业整合混合,01-26,2.1909,6.55%,19.30%,30.49%,37.04%,95.01%,14.80%,https://www.howbuy.com/fund/005351
009234,鹏华优质企业混合,01-26,1.5194,1.44%,10.94%,30.49%,45.82%,--,4.87%,https://www.howbuy.com/fund/009234
006128,银河和美生活混合,01-26,1.6647,2.61%,6.51%,30.48%,24.45%,35.87%,5.15%,https://www.howbuy.com/fund/006128
001662,创金沪港深精选混合,01-26,1.9820,4.98%,13.97%,30.48%,30.14%,63.94%,9.68%,https://www.howbuy.com/fund/001662
040011,华安核心优选混合,01-26,2.8084,0.81%,12.58%,30.48%,50.00%,88.81%,7.22%,https://www.howbuy.com/fund/040011
009331,鹏华成长价值混合C,01-26,1.4493,7.28%,14.38%,30.47%,33.16%,--,8.39%,https://www.howbuy.com/fund/009331
005834,工银红利优享混合C,01-26,1.3665,4.90%,15.45%,30.44%,36.65%,33.79%,11.24%,https://www.howbuy.com/fund/005834
001294,新华战略新兴灵活配置混合,01-26,1.3852,3.53%,9.85%,30.43%,48.15%,102.81%,7.46%,https://www.howbuy.com/fund/001294
004986,鹏华策略回报混合,01-26,2.2929,6.36%,10.43%,30.40%,39.07%,98.07%,5.06%,https://www.howbuy.com/fund/004986
000679,招商丰利灵活配置混合A,01-26,2.3880,3.92%,14.04%,30.35%,34.38%,76.50%,8.20%,https://www.howbuy.com/fund/000679
002080,前海开源一带一路混合C,01-26,1.9680,3.20%,10.07%,30.33%,32.35%,67.77%,5.86%,https://www.howbuy.com/fund/002080
006408,添富消费升级混合,01-26,2.7774,5.36%,17.52%,30.31%,34.30%,95.59%,11.27%,https://www.howbuy.com/fund/006408
001209,前海开源一带一路混合A,01-26,1.7970,3.22%,10.04%,30.31%,32.33%,67.94%,5.89%,https://www.howbuy.com/fund/001209
550008,信诚优胜精选混合,01-26,2.3860,4.19%,15.27%,30.31%,35.11%,61.43%,11.44%,https://www.howbuy.com/fund/550008
519115,浦银安盛红利精选混合,01-26,3.3840,3.96%,11.65%,30.30%,23.55%,52.30%,8.50%,https://www.howbuy.com/fund/519115
162214,泰达宏利领先中小盘混合,01-26,1.7160,7.45%,11.36%,30.30%,28.06%,53.21%,9.30%,https://www.howbuy.com/fund/162214
009368,浦银安盛价值精选混合A,01-26,1.2939,4.96%,16.48%,30.29%,29.73%,--,11.19%,https://www.howbuy.com/fund/009368
004569,招商制造业混合C,01-26,2.7330,5.03%,10.34%,30.27%,31.52%,92.06%,8.97%,https://www.howbuy.com/fund/004569
162209,泰达宏利市值优选混合,01-26,1.7469,2.63%,13.66%,30.26%,38.97%,73.13%,9.85%,https://www.howbuy.com/fund/162209
008245,圆信永丰致优混合A,01-26,1.9650,1.61%,9.02%,30.24%,44.53%,95.68%,6.65%,https://www.howbuy.com/fund/008245
006796,富国消费升级混合,01-26,2.5848,6.90%,15.98%,30.20%,38.23%,98.25%,11.38%,https://www.howbuy.com/fund/006796
350009,天治研究驱动混合A,01-26,2.7560,5.11%,14.45%,30.18%,39.54%,82.15%,9.37%,https://www.howbuy.com/fund/350009
009369,浦银安盛价值精选混合C,01-26,1.2913,4.97%,16.45%,30.16%,29.47%,--,11.16%,https://www.howbuy.com/fund/009369
009318,南方成长先锋混合A,01-26,1.3292,5.46%,19.16%,30.15%,31.73%,--,15.71%,https://www.howbuy.com/fund/009318
519959,长信多利混合,01-26,2.5269,6.49%,11.03%,30.15%,38.38%,93.19%,5.97%,https://www.howbuy.com/fund/519959
001715,工银新焦点灵活配置混合A,01-26,2.5610,3.98%,11.35%,30.13%,41.10%,98.07%,6.44%,https://www.howbuy.com/fund/001715
002133,广发鑫益混合,01-26,2.3410,4.28%,13.53%,30.13%,39.35%,82.04%,9.85%,https://www.howbuy.com/fund/002133
002416,招商丰利灵活配置混合C,01-26,2.3410,3.86%,13.92%,30.13%,34.00%,75.62%,8.13%,https://www.howbuy.com/fund/002416
008655,招商科技创新混合A,01-26,1.4735,3.41%,21.89%,30.12%,20.33%,--,18.02%,https://www.howbuy.com/fund/008655
000328,上投摩根转型动力混合,01-26,3.4857,6.87%,12.79%,30.11%,38.38%,92.47%,9.61%,https://www.howbuy.com/fund/000328
008657,景顺长城科技创新混合,01-26,1.7360,5.01%,13.76%,30.07%,39.46%,--,10.71%,https://www.howbuy.com/fund/008657
590005,中邮核心主题混合,01-26,3.4310,10.75%,13.50%,30.06%,28.74%,83.97%,11.29%,https://www.howbuy.com/fund/590005
007893,平安估值精选混合A,01-26,1.5944,7.11%,15.84%,30.06%,28.64%,--,11.92%,https://www.howbuy.com/fund/007893
001373,易方达新丝路混合,01-26,1.9000,4.80%,11.76%,30.05%,45.04%,94.87%,6.92%,https://www.howbuy.com/fund/001373
100060,富国高新技术产业混合,01-26,5.2760,4.68%,17.48%,30.05%,55.96%,101.37%,14.77%,https://www.howbuy.com/fund/100060
008246,圆信永丰致优混合C,01-26,1.9429,1.58%,8.93%,30.03%,44.09%,93.54%,6.57%,https://www.howbuy.com/fund/008246
002043,天治研究驱动混合C,01-26,2.4990,5.13%,14.42%,30.02%,39.30%,81.48%,9.32%,https://www.howbuy.com/fund/002043
008093,同泰慧选混合A,01-26,1.5732,5.89%,14.80%,30.01%,35.04%,55.28%,14.04%,https://www.howbuy.com/fund/008093
005094,万家臻选混合,01-26,2.2778,4.91%,2.30%,30.00%,48.18%,76.03%,1.09%,https://www.howbuy.com/fund/005094
377150,上投摩根健康品质生活混合,01-26,4.5814,7.52%,10.96%,29.98%,35.26%,87.15%,7.98%,https://www.howbuy.com/fund/377150
519195,万家品质混合,01-26,2.3844,1.09%,8.03%,29.98%,40.97%,58.81%,5.47%,https://www.howbuy.com/fund/519195
001998,工银新焦点灵活配置混合C,01-26,2.4940,3.96%,11.29%,29.96%,40.67%,96.84%,6.44%,https://www.howbuy.com/fund/001998
009319,南方成长先锋混合C,01-26,1.3242,5.45%,19.09%,29.95%,31.33%,--,15.66%,https://www.howbuy.com/fund/009319
006881,华宝大健康混合,01-26,2.5053,11.31%,20.43%,29.93%,26.82%,95.65%,18.15%,https://www.howbuy.com/fund/006881
582003,东吴配置优化混合,01-26,1.9931,4.24%,21.31%,29.92%,33.63%,61.23%,18.70%,https://www.howbuy.com/fund/582003
010190,嘉实价值发现三个月定期混合,01-26,1.3013,1.43%,13.26%,29.90%,--,--,9.01%,https://www.howbuy.com/fund/010190
008094,同泰慧选混合C,01-26,1.5661,5.87%,14.76%,29.87%,34.75%,54.65%,14.01%,https://www.howbuy.com/fund/008094
008656,招商科技创新混合C,01-26,1.4623,3.40%,21.81%,29.87%,19.85%,--,17.96%,https://www.howbuy.com/fund/008656
008150,嘉实远见企业精选2年混合,01-26,1.2707,7.36%,10.78%,29.86%,--,--,7.98%,https://www.howbuy.com/fund/008150
008274,大成行业先锋混合A,01-26,1.7427,6.04%,9.83%,29.85%,34.12%,--,6.98%,https://www.howbuy.com/fund/008274
501079,大成科创主题3年封闭混合,01-26,2.3497,8.08%,16.74%,29.85%,28.20%,80.54%,11.87%,https://www.howbuy.com/fund/501079
004477,嘉实沪港深回报混合,01-26,2.3471,4.70%,16.10%,29.85%,39.05%,75.83%,10.64%,https://www.howbuy.com/fund/004477
008182,方正富邦信泓混合C,01-26,1.4978,7.50%,14.09%,29.83%,42.85%,44.46%,10.25%,https://www.howbuy.com/fund/008182
002450,平安睿享文娱混合A,01-26,2.5150,7.11%,14.96%,29.82%,26.67%,66.55%,11.14%,https://www.howbuy.com/fund/002450
007343,嘉实科技创新混合,01-26,2.5467,3.13%,16.03%,29.79%,39.77%,81.14%,10.45%,https://www.howbuy.com/fund/007343
007894,平安估值精选混合C,01-26,1.5847,7.10%,15.76%,29.79%,28.11%,--,11.85%,https://www.howbuy.com/fund/007894
001030,天弘云端生活优选混合,01-26,1.5977,2.96%,12.39%,29.76%,44.55%,76.31%,6.39%,https://www.howbuy.com/fund/001030
004357,南方智慧精选灵活配置混合,01-26,2.8794,6.30%,15.00%,29.76%,39.95%,95.43%,11.14%,https://www.howbuy.com/fund/004357
007305,国联安新科技混合,01-26,2.0837,4.07%,12.82%,29.74%,41.33%,92.58%,9.29%,https://www.howbuy.com/fund/007305
008275,大成行业先锋混合C,01-26,1.7368,6.03%,9.79%,29.72%,33.85%,--,6.95%,https://www.howbuy.com/fund/008275
006689,方正富邦信泓混合A,01-26,1.5324,7.51%,13.92%,29.70%,42.81%,44.65%,10.08%,https://www.howbuy.com/fund/006689
008467,博道嘉瑞混合A,01-26,1.8771,6.99%,13.42%,29.69%,35.76%,86.18%,10.87%,https://www.howbuy.com/fund/008467
180012,银华富裕主题混合,01-26,7.2413,7.00%,12.01%,29.68%,40.03%,98.02%,7.57%,https://www.howbuy.com/fund/180012
009092,富国新材料新能源混合,01-26,1.3629,5.64%,11.51%,29.66%,31.90%,--,10.25%,https://www.howbuy.com/fund/009092
005810,南方瑞祥一年混合A,01-26,2.2608,7.47%,17.09%,29.66%,38.65%,81.71%,13.62%,https://www.howbuy.com/fund/005810
501093,华夏翔阳两年定开混合,01-26,1.9334,5.52%,13.47%,29.66%,41.14%,--,7.89%,https://www.howbuy.com/fund/501093
007493,朱雀产业臻选混合A,01-26,2.1985,3.69%,12.55%,29.64%,44.65%,93.82%,10.26%,https://www.howbuy.com/fund/007493
160519,博时睿利事件驱动混合LOF,01-26,2.0730,4.75%,15.36%,29.64%,27.81%,61.07%,12.54%,https://www.howbuy.com/fund/160519
530019,建信社会责任混合,01-26,3.6270,5.04%,13.41%,29.63%,36.56%,70.44%,8.53%,https://www.howbuy.com/fund/530019
210003,金鹰行业优势混合,01-26,2.5126,8.11%,10.61%,29.62%,38.65%,78.31%,10.07%,https://www.howbuy.com/fund/210003
519150,新华优选消费混合,01-26,3.5049,3.61%,10.39%,29.57%,54.40%,110.00%,4.59%,https://www.howbuy.com/fund/519150
002451,平安睿享文娱混合C,01-26,2.4160,7.09%,14.91%,29.55%,26.17%,65.28%,11.08%,https://www.howbuy.com/fund/002451
007202,天弘优质成长企业混合,01-26,1.9538,3.08%,12.56%,29.54%,53.32%,72.49%,9.22%,https://www.howbuy.com/fund/007202
008297,广发价值优势混合,01-26,1.7358,2.33%,10.45%,29.53%,32.44%,--,7.30%,https://www.howbuy.com/fund/008297
008468,博道嘉瑞混合C,01-26,1.8670,6.99%,13.37%,29.53%,35.41%,85.26%,10.83%,https://www.howbuy.com/fund/008468
009055,圆信永丰大湾区混合A,01-26,1.5354,3.77%,10.75%,29.51%,38.32%,--,7.48%,https://www.howbuy.com/fund/009055
160926,大成创业板2年定开混合A,01-26,1.3056,7.24%,13.07%,29.49%,32.40%,--,8.83%,https://www.howbuy.com/fund/160926
007494,朱雀产业臻选混合C,01-26,2.1778,3.68%,12.50%,29.45%,44.22%,92.66%,10.21%,https://www.howbuy.com/fund/007494
002597,兴业成长动力混合,01-26,1.5430,4.61%,14.89%,29.45%,35.95%,40.89%,9.28%,https://www.howbuy.com/fund/002597
008528,华泰柏瑞质量成长混合,01-26,1.7866,9.80%,22.03%,29.45%,27.50%,--,14.95%,https://www.howbuy.com/fund/008528
001924,华夏国企改革混合,01-26,1.8560,1.75%,9.76%,29.43%,37.79%,69.81%,4.50%,https://www.howbuy.com/fund/001924
160805,长盛同智优势混合LOF,01-26,1.3106,6.38%,11.25%,29.42%,25.44%,66.95%,8.58%,https://www.howbuy.com/fund/160805
002180,中银移动互联混合,01-26,1.9850,5.70%,12.02%,29.40%,32.51%,88.69%,7.30%,https://www.howbuy.com/fund/002180
009798,大成创业板2年定开混合C,01-26,1.3028,7.24%,13.02%,29.35%,32.13%,--,8.79%,https://www.howbuy.com/fund/009798
009353,浙商科技创新1个月混合A,01-26,1.2351,0.93%,13.83%,29.33%,--,--,11.16%,https://www.howbuy.com/fund/009353
900003,中信臻选价值成长混合型A,01-26,1.8347,3.97%,15.15%,29.31%,29.61%,--,11.69%,https://www.howbuy.com/fund/900003
007887,东方红启元三年持有混合B,01-26,5.8722,3.49%,14.13%,29.30%,31.05%,59.88%,9.17%,https://www.howbuy.com/fund/007887
005811,南方瑞祥一年混合C,01-26,2.1881,7.45%,16.96%,29.27%,37.81%,79.53%,13.53%,https://www.howbuy.com/fund/005811
010093,西部利得港股通混合C,01-26,1.2943,1.91%,18.61%,29.27%,--,--,12.21%,https://www.howbuy.com/fund/010093
006921,南方智诚混合,01-26,2.1822,8.23%,17.76%,29.26%,37.97%,85.83%,14.50%,https://www.howbuy.com/fund/006921
162203,泰达宏利稳定混合,01-26,3.0227,5.08%,10.12%,29.26%,46.36%,103.03%,5.96%,https://www.howbuy.com/fund/162203
161837,银华大盘两年定期开放混合,01-26,2.0208,6.12%,14.18%,29.26%,41.88%,102.65%,9.49%,https://www.howbuy.com/fund/161837
009354,浙商科技创新1个月混合C,01-26,1.2342,0.93%,13.81%,29.25%,--,--,11.15%,https://www.howbuy.com/fund/009354
000431,鹏华品牌传承混合,01-26,3.5260,4.57%,12.83%,29.25%,35.04%,93.10%,7.96%,https://www.howbuy.com/fund/000431
005075,富国研究量化精选混合,01-26,2.2298,4.36%,14.20%,29.25%,34.92%,94.39%,11.51%,https://www.howbuy.com/fund/005075
009391,汇添富优质成长混合A,01-26,1.4501,4.75%,15.27%,29.24%,33.53%,--,10.79%,https://www.howbuy.com/fund/009391
910007,东方红启元三年持有混合A,01-26,5.8517,3.49%,14.10%,29.21%,30.85%,59.43%,9.15%,https://www.howbuy.com/fund/910007
006100,平安优势产业混合A,01-26,2.4125,7.11%,14.64%,29.20%,26.34%,74.39%,10.85%,https://www.howbuy.com/fund/006100
006154,华安制造先锋混合,01-26,2.8888,3.34%,9.05%,29.20%,27.16%,52.07%,7.95%,https://www.howbuy.com/fund/006154
004958,圆信永丰优享生活混合,01-26,2.2839,1.85%,8.91%,29.19%,42.11%,97.88%,6.67%,https://www.howbuy.com/fund/004958
160645,鹏华精选回报三年定开混合,01-26,2.2386,5.17%,11.57%,29.17%,37.31%,101.91%,6.24%,https://www.howbuy.com/fund/160645
550002,中信保诚精萃成长混合,01-26,0.8704,3.69%,14.17%,29.15%,34.80%,69.46%,10.71%,https://www.howbuy.com/fund/550002
009056,圆信永丰大湾区混合C,01-26,1.5254,3.75%,10.61%,29.15%,37.62%,--,7.36%,https://www.howbuy.com/fund/009056
165313,建信优势动力混合LOF,01-26,3.2040,3.29%,8.87%,29.14%,42.15%,78.50%,7.05%,https://www.howbuy.com/fund/165313
001888,中欧盛世成长混合(LOF)E,01-26,3.1229,2.54%,9.56%,29.09%,39.98%,91.77%,7.86%,https://www.howbuy.com/fund/001888
166011,中欧盛世成长混合(LOF)A,01-26,3.1095,2.54%,9.56%,29.08%,39.97%,91.74%,7.86%,https://www.howbuy.com/fund/166011
001306,中欧永裕混合A,01-26,2.1890,2.58%,9.50%,29.07%,39.52%,91.01%,7.73%,https://www.howbuy.com/fund/001306
900079,中信臻选价值成长混合型C,01-26,1.8260,3.96%,15.07%,29.06%,29.09%,--,11.63%,https://www.howbuy.com/fund/900079
009392,汇添富优质成长混合C,01-26,1.4442,4.74%,15.21%,29.05%,33.11%,--,10.74%,https://www.howbuy.com/fund/009392
740001,长安宏观策略混合,01-26,1.5690,5.30%,12.39%,29.03%,33.53%,44.61%,10.03%,https://www.howbuy.com/fund/740001
519008,汇添富优势精选混合,01-26,4.9552,9.62%,22.04%,28.97%,33.23%,83.55%,16.67%,https://www.howbuy.com/fund/519008
162204,泰达宏利行业混合,01-26,8.2996,4.94%,10.15%,28.97%,36.03%,97.15%,6.51%,https://www.howbuy.com/fund/162204
009360,招商创新增长混合A,01-26,1.3379,7.39%,21.00%,28.97%,30.11%,--,19.86%,https://www.howbuy.com/fund/009360
006101,平安优势产业混合C,01-26,2.3594,7.09%,14.56%,28.94%,25.82%,72.99%,10.79%,https://www.howbuy.com/fund/006101
006366,兴业安保优选混合,01-26,2.8774,0.87%,15.81%,28.93%,38.04%,77.81%,9.86%,https://www.howbuy.com/fund/006366
003886,汇安丰利混合A,01-26,1.7684,5.65%,16.50%,28.92%,32.48%,71.78%,11.33%,https://www.howbuy.com/fund/003886
003887,汇安丰利混合C,01-26,1.7347,5.65%,16.49%,28.89%,32.42%,71.61%,11.32%,https://www.howbuy.com/fund/003887
000603,易方达创新驱动混合,01-26,1.7860,6.44%,8.18%,28.86%,45.92%,87.21%,6.63%,https://www.howbuy.com/fund/000603
007678,泰达宏利品牌升级混合A,01-26,1.7085,5.68%,11.85%,28.86%,29.95%,64.90%,9.01%,https://www.howbuy.com/fund/007678
010213,中欧互联网混合A,01-26,1.2886,3.41%,21.21%,28.85%,--,--,15.22%,https://www.howbuy.com/fund/010213
004233,中欧盛世成长混合(LOF)C,01-26,3.0399,2.53%,9.48%,28.83%,39.43%,90.27%,7.80%,https://www.howbuy.com/fund/004233
000530,招商丰盛稳定增长混合A,01-26,2.3820,4.66%,13.43%,28.83%,27.31%,52.69%,8.42%,https://www.howbuy.com/fund/000530
169107,东方红恒阳五年定开混合,01-26,1.5276,3.08%,13.21%,28.82%,31.45%,--,8.38%,https://www.howbuy.com/fund/169107
001229,德邦福鑫灵活配置混合A,01-26,1.7364,3.72%,12.49%,28.80%,39.44%,73.62%,8.97%,https://www.howbuy.com/fund/001229
009618,交银启汇混合,01-26,1.3238,7.34%,16.13%,28.79%,32.71%,--,12.22%,https://www.howbuy.com/fund/009618
008671,银华科技创新混合,01-26,1.5843,4.69%,10.40%,28.77%,27.91%,58.45%,7.57%,https://www.howbuy.com/fund/008671
730002,方正富邦红利精选混合A,01-26,2.0723,3.05%,13.18%,28.77%,51.36%,83.08%,10.01%,https://www.howbuy.com/fund/730002
000021,华夏优势增长混合,01-26,3.3000,2.74%,10.96%,28.76%,35.58%,64.10%,6.04%,https://www.howbuy.com/fund/000021
160211,国泰中小盘成长混合LOF,01-26,4.4240,6.04%,10.08%,28.75%,31.24%,62.83%,6.83%,https://www.howbuy.com/fund/160211
005650,万家量化同顺多策略混合A,01-26,1.8377,5.03%,12.00%,28.75%,36.62%,63.70%,7.54%,https://www.howbuy.com/fund/005650
007679,泰达宏利品牌升级混合C,01-26,1.7011,5.68%,11.83%,28.72%,29.72%,64.34%,8.99%,https://www.howbuy.com/fund/007679
001307,中欧永裕混合C,01-26,2.0930,2.55%,9.41%,28.72%,38.89%,89.41%,7.61%,https://www.howbuy.com/fund/001307
003593,国泰景气行业灵活配置混合,01-26,1.2947,4.72%,11.77%,28.72%,39.30%,87.08%,6.83%,https://www.howbuy.com/fund/003593
002106,德邦福鑫灵活配置混合C,01-26,1.7077,3.71%,12.46%,28.72%,39.26%,73.16%,8.95%,https://www.howbuy.com/fund/002106
009361,招商创新增长混合C,01-26,1.3314,7.37%,20.92%,28.71%,29.58%,--,19.79%,https://www.howbuy.com/fund/009361
002417,招商丰盛稳定增长混合C,01-26,2.3760,4.67%,13.41%,28.71%,26.99%,51.92%,8.34%,https://www.howbuy.com/fund/002417
009119,广发品质回报混合A,01-26,1.4019,6.84%,15.43%,28.71%,37.93%,--,10.41%,https://www.howbuy.com/fund/009119
070019,嘉实价值优势混合,01-26,2.6910,2.95%,14.56%,28.69%,43.67%,80.12%,10.11%,https://www.howbuy.com/fund/070019
001457,华商新常态混合,01-26,1.3830,3.60%,11.78%,28.69%,37.35%,89.06%,7.58%,https://www.howbuy.com/fund/001457
001986,前海开源人工智能主题混合,01-26,2.4540,3.15%,19.82%,28.68%,33.88%,78.86%,11.65%,https://www.howbuy.com/fund/001986
010214,中欧互联网混合C,01-26,1.2867,3.39%,21.15%,28.67%,--,--,15.17%,https://www.howbuy.com/fund/010214
007570,方正富邦红利精选混合C,01-26,2.1106,3.04%,13.15%,28.66%,51.12%,82.55%,9.98%,https://www.howbuy.com/fund/007570
001657,长安鑫富领先混合,01-26,3.0900,5.14%,12.28%,28.64%,30.54%,73.11%,9.30%,https://www.howbuy.com/fund/001657
