基金代码,基金名称,日期,净值,近一周,近一月,近三月,近半年,近一年,今年以来,基金的详细链接
002947,大成景盛一年定开债券C,01-26,1.1142,0.75%,1.84%,2.91%,3.90%,7.91%,1.43%,https://www.howbuy.com/fund/002947
160514,博时稳健回报债券(LOF)C,01-26,1.5290,0.79%,1.93%,2.89%,5.59%,9.14%,1.46%,https://www.howbuy.com/fund/160514
002866,新华丰盈回报债券,01-26,1.3335,-2.23%,3.69%,2.89%,4.26%,5.33%,1.95%,https://www.howbuy.com/fund/002866
080003,长盛积极配置债券,01-26,1.2533,0.14%,1.88%,2.89%,3.46%,6.45%,0.87%,https://www.howbuy.com/fund/080003
395012,中海增强收益债券C,01-26,1.1910,-0.25%,1.71%,2.88%,4.35%,9.59%,0.68%,https://www.howbuy.com/fund/395012
485105,工银增强收益债券A,01-26,1.1894,-0.86%,1.77%,2.85%,5.68%,9.83%,1.03%,https://www.howbuy.com/fund/485105
000377,上投摩根双债增利债券A,01-26,1.1030,0.27%,2.01%,2.84%,2.66%,5.92%,1.45%,https://www.howbuy.com/fund/000377
001086,华富恒利债券A,01-26,1.1570,-0.34%,1.58%,2.84%,4.14%,8.22%,0.87%,https://www.howbuy.com/fund/001086
000334,长城稳固收益债券C,01-26,1.3384,1.23%,2.04%,2.84%,4.96%,12.31%,1.42%,https://www.howbuy.com/fund/000334
002724,江信祺福债券C,01-26,1.2579,-0.38%,1.57%,2.82%,7.12%,10.45%,0.50%,https://www.howbuy.com/fund/002724
000875,建信稳定得利债券A,01-26,1.4360,-0.28%,1.20%,2.79%,4.21%,8.21%,0.70%,https://www.howbuy.com/fund/000875
000298,中海纯债债券A,01-26,1.1450,-0.09%,2.23%,2.78%,2.14%,3.53%,-0.17%,https://www.howbuy.com/fund/000298
006059,鹏扬泓利债券A,01-26,1.0924,-0.53%,1.80%,2.78%,4.23%,5.66%,1.20%,https://www.howbuy.com/fund/006059
233005,大摩强收益债券,01-26,1.5013,0.13%,1.04%,2.77%,6.24%,9.33%,0.83%,https://www.howbuy.com/fund/233005
009743,鹏华中债0-3年AA+信用债指C,01-26,1.0228,-0.01%,0.03%,2.77%,--,--,0.01%,https://www.howbuy.com/fund/009743
000378,上投摩根双债增利债券C,01-26,1.1010,0.36%,2.01%,2.76%,2.48%,5.59%,1.46%,https://www.howbuy.com/fund/000378
371020,上投摩根纯债债券A,01-26,1.2290,0.57%,2.08%,2.76%,3.19%,2.16%,1.40%,https://www.howbuy.com/fund/371020
006204,前海联合泳祺纯债债券C,01-26,1.0894,0.01%,1.98%,2.75%,2.63%,3.60%,1.79%,https://www.howbuy.com/fund/006204
485005,工银增强收益债券B,01-26,1.1853,-0.87%,1.73%,2.74%,5.45%,9.39%,0.99%,https://www.howbuy.com/fund/485005
360013,光大保德信信用添益债券A,01-26,1.1920,-0.75%,1.19%,2.74%,8.35%,31.88%,-0.33%,https://www.howbuy.com/fund/360013
008947,华夏鼎源债券A,01-26,1.0544,-0.19%,0.74%,2.74%,3.18%,--,0.45%,https://www.howbuy.com/fund/008947
485111,工银瑞信双利债券A,01-26,1.6890,0.06%,1.38%,2.74%,3.11%,6.97%,0.72%,https://www.howbuy.com/fund/485111
121012,国投瑞银优化增强债券A/B,01-26,1.6890,-0.12%,1.93%,2.74%,5.04%,11.12%,1.26%,https://www.howbuy.com/fund/121012
007128,天弘增强回报债券A,01-26,1.2357,0.46%,2.55%,2.74%,7.53%,16.01%,1.39%,https://www.howbuy.com/fund/007128
001087,华富恒利债券C,01-26,1.1280,-0.35%,1.53%,2.73%,3.87%,5.66%,0.80%,https://www.howbuy.com/fund/001087
007359,前海联合泳益纯债债券C,01-26,1.0241,0.19%,1.59%,2.72%,3.54%,4.72%,1.56%,https://www.howbuy.com/fund/007359
371120,上投摩根纯债债券B,01-26,1.2100,0.58%,2.11%,2.72%,2.98%,1.85%,1.42%,https://www.howbuy.com/fund/371120
050106,博时稳定价值债券A,01-26,1.7500,0.86%,2.04%,2.70%,4.67%,7.83%,1.86%,https://www.howbuy.com/fund/050106
005271,安信恒利增强债券A,01-26,1.1262,0.12%,1.63%,2.70%,5.74%,5.39%,1.52%,https://www.howbuy.com/fund/005271
008529,汇安信利债券A,01-26,1.0103,0.00%,1.80%,2.69%,4.23%,--,1.40%,https://www.howbuy.com/fund/008529
485011,工银瑞信双利债券B,01-26,1.6450,0.12%,1.36%,2.68%,2.94%,6.61%,0.67%,https://www.howbuy.com/fund/485011
006060,鹏扬泓利债券C,01-26,1.0882,-0.54%,1.77%,2.68%,4.02%,5.23%,1.17%,https://www.howbuy.com/fund/006060
360014,光大保德信信用添益债券C,01-26,1.1900,-0.75%,1.19%,2.66%,8.18%,31.39%,-0.42%,https://www.howbuy.com/fund/360014
009735,天弘增强回报债券E,01-26,1.1059,0.45%,2.51%,2.65%,7.33%,--,1.38%,https://www.howbuy.com/fund/009735
128112,国投瑞银优化增强债券C,01-26,1.6640,-0.18%,1.84%,2.65%,4.79%,10.64%,1.22%,https://www.howbuy.com/fund/128112
001948,建信稳定丰利债券A,01-26,1.2410,0.73%,2.31%,2.65%,4.02%,4.99%,1.80%,https://www.howbuy.com/fund/001948
000876,建信稳定得利债券C,01-26,1.4000,-0.36%,1.16%,2.64%,3.93%,7.69%,0.65%,https://www.howbuy.com/fund/000876
002534,华安稳固收益债券A,01-26,1.1280,0.71%,1.53%,2.64%,2.62%,5.76%,0.98%,https://www.howbuy.com/fund/002534
008948,华夏鼎源债券C,01-26,1.0515,-0.19%,0.71%,2.64%,2.97%,--,0.42%,https://www.howbuy.com/fund/008948
007129,天弘增强回报债券C,01-26,1.2275,0.44%,2.51%,2.63%,7.31%,15.54%,1.36%,https://www.howbuy.com/fund/007129
005272,安信恒利增强债券C,01-26,1.1173,0.12%,1.61%,2.62%,5.58%,5.07%,1.50%,https://www.howbuy.com/fund/005272
008530,汇安信利债券C,01-26,1.0099,-0.01%,1.76%,2.59%,4.02%,--,1.36%,https://www.howbuy.com/fund/008530
050006,博时稳定价值债券B,01-26,1.7040,0.89%,1.97%,2.59%,4.54%,7.51%,1.85%,https://www.howbuy.com/fund/050006
002765,新华双利债券A,01-26,1.2208,-1.92%,4.43%,2.59%,4.16%,1.99%,1.90%,https://www.howbuy.com/fund/002765
000299,中海纯债债券C,01-26,1.1150,-0.09%,2.11%,2.58%,1.92%,2.86%,-0.27%,https://www.howbuy.com/fund/000299
003176,德邦景颐债券A,01-26,1.0542,-0.39%,1.96%,2.57%,4.02%,6.72%,1.22%,https://www.howbuy.com/fund/003176
000896,鑫元聚鑫收益增强债券A,01-26,1.0401,0.25%,0.42%,2.55%,0.97%,0.60%,-0.02%,https://www.howbuy.com/fund/000896
620003,金元顺安丰利债券,01-26,1.1670,0.43%,1.66%,2.55%,3.64%,4.66%,1.04%,https://www.howbuy.com/fund/620003
161010,富国天丰强化债券LOF,01-26,1.1756,-0.04%,1.68%,2.54%,2.31%,7.45%,1.14%,https://www.howbuy.com/fund/161010
952024,国君资管君得盛债券,01-26,1.1588,0.19%,2.13%,2.54%,3.27%,4.37%,0.99%,https://www.howbuy.com/fund/952024
002280,华富安享债券,01-26,1.3448,-0.74%,0.71%,2.54%,7.45%,11.13%,-0.93%,https://www.howbuy.com/fund/002280
006811,大成景盈债券,01-26,1.0421,0.02%,0.48%,2.54%,3.77%,5.08%,0.38%,https://www.howbuy.com/fund/006811
001949,建信稳定丰利债券C,01-26,1.2160,0.75%,2.27%,2.53%,3.84%,4.56%,1.84%,https://www.howbuy.com/fund/001949
040019,华安稳固收益债券C,01-26,1.0960,0.74%,1.58%,2.53%,2.42%,5.48%,1.01%,https://www.howbuy.com/fund/040019
003100,长盛盛景纯债债券C,01-26,1.0253,1.94%,2.32%,2.52%,2.69%,3.24%,2.07%,https://www.howbuy.com/fund/003100
003177,德邦景颐债券C,01-26,1.0502,-0.39%,1.94%,2.51%,3.89%,6.46%,1.20%,https://www.howbuy.com/fund/003177
090002,大成债券A/B,01-26,1.0341,0.48%,2.21%,2.50%,2.41%,4.53%,1.59%,https://www.howbuy.com/fund/090002
001367,德邦新添利债券A,01-26,1.1608,-0.16%,1.44%,2.49%,4.95%,8.54%,0.60%,https://www.howbuy.com/fund/001367
000207,建信双债增强债券A,01-26,1.3200,1.46%,3.21%,2.48%,1.77%,7.40%,2.88%,https://www.howbuy.com/fund/000207
002766,新华双利债券C,01-26,1.1980,-1.92%,4.36%,2.48%,3.90%,1.61%,1.87%,https://www.howbuy.com/fund/002766
008524,华泰柏瑞锦瑞债券A,01-26,1.0383,1.02%,1.35%,2.47%,2.73%,3.81%,0.56%,https://www.howbuy.com/fund/008524
519676,银河强化债券,01-26,1.1280,-0.35%,1.53%,2.45%,2.82%,7.00%,0.62%,https://www.howbuy.com/fund/519676
253060,国联安信心增长债券A,01-26,1.1865,0.36%,1.80%,2.45%,2.89%,8.85%,0.90%,https://www.howbuy.com/fund/253060
009358,兴业稳健双利1年期债券A,01-26,1.0262,-0.44%,2.09%,2.45%,--,--,1.00%,https://www.howbuy.com/fund/009358
000897,鑫元聚鑫收益增强债券C,01-26,1.0145,0.25%,0.39%,2.44%,0.75%,0.20%,-0.05%,https://www.howbuy.com/fund/000897
092002,大成债券C,01-26,1.0521,0.48%,2.19%,2.42%,2.26%,4.22%,1.58%,https://www.howbuy.com/fund/092002
007391,申万菱信安泰丰利债券A,01-26,1.0695,0.70%,1.08%,2.40%,3.08%,5.11%,0.81%,https://www.howbuy.com/fund/007391
000208,建信双债增强债券C,01-26,1.2830,1.50%,3.22%,2.39%,1.58%,7.01%,2.89%,https://www.howbuy.com/fund/000208
920007,中金恒瑞A类,01-26,1.0562,0.24%,1.70%,2.38%,1.91%,--,1.44%,https://www.howbuy.com/fund/920007
004585,鹏扬汇利债券A,01-26,1.1209,-0.60%,1.37%,2.38%,3.95%,5.25%,0.85%,https://www.howbuy.com/fund/004585
002441,德邦新添利债券C,01-26,1.1858,-0.17%,1.41%,2.38%,4.74%,8.11%,0.57%,https://www.howbuy.com/fund/002441
007392,申万菱信安泰丰利债券C,01-26,1.0681,0.69%,1.07%,2.37%,3.04%,5.00%,0.79%,https://www.howbuy.com/fund/007392
160718,嘉实多利收益债券,01-26,1.0338,-0.83%,1.74%,2.37%,2.92%,8.56%,0.94%,https://www.howbuy.com/fund/160718
005173,富荣富安债券A,01-26,1.2040,-0.44%,2.33%,2.36%,3.58%,13.81%,1.07%,https://www.howbuy.com/fund/005173
253061,国联安信心增长债券B,01-26,1.1806,0.34%,1.77%,2.36%,2.73%,8.51%,0.87%,https://www.howbuy.com/fund/253061
008525,华泰柏瑞锦瑞债券C,01-26,1.0341,1.02%,1.31%,2.36%,2.52%,3.39%,0.53%,https://www.howbuy.com/fund/008525
008402,中泰中证可转债可交债A,01-26,1.0429,0.06%,2.77%,2.35%,3.02%,5.35%,1.58%,https://www.howbuy.com/fund/008402
009359,兴业稳健双利1年期债券C,01-26,1.0248,-0.45%,2.05%,2.34%,--,--,0.98%,https://www.howbuy.com/fund/009359
161216,国投瑞银双债债券(LOF)A,01-26,1.1860,0.34%,1.72%,2.33%,2.24%,5.70%,1.19%,https://www.howbuy.com/fund/161216
005212,汇安稳裕债券,01-26,1.0683,0.07%,1.64%,2.33%,3.81%,6.89%,1.33%,https://www.howbuy.com/fund/005212
004062,华夏鼎隆债券C,01-26,1.0385,-0.06%,0.22%,2.31%,2.40%,2.76%,0.00%,https://www.howbuy.com/fund/004062
160621,鹏华丰和债券(LOF)A,01-26,1.4240,-1.04%,3.41%,2.30%,3.26%,8.37%,2.89%,https://www.howbuy.com/fund/160621
009826,民生加银家盈6个月债A,01-26,1.0315,0.32%,2.06%,2.29%,--,--,1.38%,https://www.howbuy.com/fund/009826
162210,泰达宏利集利债券A,01-26,1.3202,-0.56%,1.33%,2.28%,2.56%,3.30%,0.49%,https://www.howbuy.com/fund/162210
920927,中金恒瑞C类,01-26,1.0560,0.23%,1.66%,2.28%,1.70%,--,1.41%,https://www.howbuy.com/fund/920927
006163,融通增辉定开债券发起式,01-26,1.0762,0.00%,1.61%,2.27%,2.34%,3.07%,1.18%,https://www.howbuy.com/fund/006163
006896,新华聚利债券A,01-26,1.1753,0.01%,1.10%,2.27%,2.37%,6.53%,0.63%,https://www.howbuy.com/fund/006896
004586,鹏扬汇利债券C,01-26,1.1142,-0.62%,1.33%,2.27%,3.73%,4.82%,0.82%,https://www.howbuy.com/fund/004586
007003,泰康安业政金债债券A,01-26,1.0202,-0.13%,0.09%,2.27%,2.51%,2.63%,-0.15%,https://www.howbuy.com/fund/007003
008403,中泰中证可转债可交债C,01-26,1.0396,0.05%,2.74%,2.26%,2.86%,5.02%,1.55%,https://www.howbuy.com/fund/008403
005174,富荣富安债券C,01-26,1.2088,-0.45%,2.29%,2.26%,3.37%,13.34%,1.03%,https://www.howbuy.com/fund/005174
573003,诺德增强收益债券,01-26,1.0430,0.19%,1.36%,2.25%,1.86%,4.17%,0.77%,https://www.howbuy.com/fund/573003
004885,长信先优债券,01-26,1.2761,0.01%,0.11%,2.24%,4.06%,8.58%,0.05%,https://www.howbuy.com/fund/004885
007752,中银招利债券A,01-26,1.0830,-0.50%,1.11%,2.22%,4.06%,5.78%,0.31%,https://www.howbuy.com/fund/007752
006057,鹏华丰和债券(LOF)C,01-26,1.2950,-0.99%,3.35%,2.21%,3.02%,7.92%,2.86%,https://www.howbuy.com/fund/006057
006061,红土创新增强收益债券A,01-26,1.2086,-0.66%,0.88%,2.21%,2.09%,8.25%,-0.33%,https://www.howbuy.com/fund/006061
009827,民生加银家盈6个月债C,01-26,1.0298,0.32%,2.03%,2.20%,--,--,1.36%,https://www.howbuy.com/fund/009827
161902,万家增强收益债券,01-26,1.2517,-0.40%,2.00%,2.20%,3.94%,6.96%,1.16%,https://www.howbuy.com/fund/161902
008690,平安增利六个月定开债A,01-26,1.0022,0.01%,3.06%,2.19%,2.62%,--,1.63%,https://www.howbuy.com/fund/008690
161719,招商可转债债券,01-26,1.1148,0.80%,4.23%,2.18%,2.18%,7.30%,2.84%,https://www.howbuy.com/fund/161719
162299,泰达宏利集利债券C,01-26,1.2403,-0.58%,1.29%,2.18%,2.32%,2.86%,0.46%,https://www.howbuy.com/fund/162299
006897,新华聚利债券C,01-26,1.1651,0.01%,1.07%,2.17%,2.17%,6.10%,0.60%,https://www.howbuy.com/fund/006897
002405,光大保德信中高等级债券A,01-26,1.2280,0.00%,1.54%,2.17%,3.93%,14.13%,0.57%,https://www.howbuy.com/fund/002405
006064,红土创新增强收益债券C,01-26,1.2057,-0.63%,0.90%,2.17%,2.05%,8.32%,-0.31%,https://www.howbuy.com/fund/006064
161221,国投瑞银双债债券(LOF)C,01-26,1.1780,0.34%,1.73%,2.17%,1.99%,5.37%,1.20%,https://www.howbuy.com/fund/161221
009306,平安惠铭纯债债券,01-26,1.0241,0.00%,0.28%,2.16%,--,--,0.14%,https://www.howbuy.com/fund/009306
008691,平安增利六个月定开债C,01-26,1.0012,0.01%,3.05%,2.16%,2.56%,--,1.62%,https://www.howbuy.com/fund/008691
006019,广发景智纯债债券,01-26,1.0271,0.50%,0.80%,2.13%,2.22%,3.24%,0.84%,https://www.howbuy.com/fund/006019
010165,太平丰和一年定开债发起式,01-26,1.0237,0.23%,1.32%,2.12%,--,--,0.63%,https://www.howbuy.com/fund/010165
007753,中银招利债券C,01-26,1.0772,-0.51%,1.08%,2.11%,3.85%,5.36%,0.28%,https://www.howbuy.com/fund/007753
519680,交银增利债券A/B,01-26,1.0124,0.12%,1.57%,2.09%,3.28%,5.31%,0.87%,https://www.howbuy.com/fund/519680
008692,平安增利六个月定开债E,01-26,0.9986,0.00%,3.02%,2.09%,2.41%,--,1.60%,https://www.howbuy.com/fund/008692
002406,光大保德信中高等级债券C,01-26,1.2113,0.00%,1.51%,2.07%,3.69%,13.68%,0.55%,https://www.howbuy.com/fund/002406
005890,先锋博盈纯债A,01-26,1.0883,-0.03%,0.81%,2.06%,3.08%,5.78%,-0.02%,https://www.howbuy.com/fund/005890
519726,交银稳固收益债券,01-26,1.1480,1.41%,1.85%,2.06%,0.17%,2.68%,1.33%,https://www.howbuy.com/fund/519726
008435,长信中证转债可交换债50A,01-26,1.0398,-0.17%,2.52%,2.02%,2.36%,4.37%,1.65%,https://www.howbuy.com/fund/008435
009752,大摩灵动优选债券,01-26,1.0226,0.19%,1.53%,2.00%,--,--,1.14%,https://www.howbuy.com/fund/009752
003338,南方颐元债券发起式C,01-26,1.0890,0.03%,0.51%,2.00%,2.34%,3.36%,0.37%,https://www.howbuy.com/fund/003338
003337,南方颐元债券发起式A,01-26,1.0890,0.03%,0.51%,2.00%,2.34%,3.36%,0.37%,https://www.howbuy.com/fund/003337
008436,长信中证转债可交换债50C,01-26,1.0388,-0.16%,2.53%,2.00%,2.32%,4.27%,1.65%,https://www.howbuy.com/fund/008436
008699,前海联合泳嘉纯债C,01-26,1.0212,0.00%,0.34%,1.99%,2.08%,--,0.25%,https://www.howbuy.com/fund/008699
519682,交银增利债券C,01-26,1.0160,0.11%,1.54%,1.98%,3.06%,4.88%,0.84%,https://www.howbuy.com/fund/519682
008820,大成景悦中短债债券A,01-26,1.0284,0.28%,1.23%,1.96%,2.60%,--,1.15%,https://www.howbuy.com/fund/008820
005891,先锋博盈纯债C,01-26,1.0815,-0.04%,0.77%,1.96%,2.87%,5.36%,-0.05%,https://www.howbuy.com/fund/005891
009916,格林泓利增强债券A,01-26,1.0237,-0.15%,1.31%,1.93%,--,--,0.91%,https://www.howbuy.com/fund/009916
000149,华安双债添利债券A,01-26,1.3109,0.41%,1.15%,1.93%,2.33%,4.82%,1.00%,https://www.howbuy.com/fund/000149
007536,博时富乐纯债债券,01-26,1.0237,0.01%,0.41%,1.92%,2.07%,3.13%,0.29%,https://www.howbuy.com/fund/007536
008798,国金惠安利率债债券A,01-26,0.9827,-0.09%,0.13%,1.92%,0.62%,--,-0.26%,https://www.howbuy.com/fund/008798
003376,广发中债7-10年指数A,01-26,1.1257,-0.01%,0.34%,1.91%,1.22%,2.82%,0.10%,https://www.howbuy.com/fund/003376
003733,金鹰添裕纯债债券,01-26,1.0384,-0.03%,0.58%,1.90%,2.21%,2.49%,0.06%,https://www.howbuy.com/fund/003733
008799,国金惠安利率债债券C,01-26,0.9822,-0.09%,0.13%,1.90%,0.58%,--,-0.26%,https://www.howbuy.com/fund/008799
000997,南方双元债券A,01-26,1.2350,0.41%,1.73%,1.90%,3.43%,7.86%,1.23%,https://www.howbuy.com/fund/000997
003406,南方多元债券发起式,01-26,1.3463,0.01%,1.32%,1.89%,2.47%,9.37%,1.23%,https://www.howbuy.com/fund/003406
005793,华富可转债债券,01-26,1.2605,-2.93%,-0.19%,1.88%,2.72%,6.86%,-3.37%,https://www.howbuy.com/fund/005793
372010,上投摩根强化回报债券A,01-26,1.4978,-0.23%,0.55%,1.87%,2.72%,6.76%,0.33%,https://www.howbuy.com/fund/372010
008821,大成景悦中短债债券C,01-26,1.0264,0.27%,1.17%,1.86%,2.45%,--,1.10%,https://www.howbuy.com/fund/008821
270029,广发聚财信用债券A,01-26,1.1510,0.96%,1.68%,1.85%,2.64%,2.82%,1.50%,https://www.howbuy.com/fund/270029
000998,南方双元债券C,01-26,1.2130,0.33%,1.76%,1.85%,3.23%,7.44%,1.25%,https://www.howbuy.com/fund/000998
003073,泰达宏利汇利债券A,01-26,1.0747,0.01%,0.41%,1.85%,2.02%,2.30%,0.04%,https://www.howbuy.com/fund/003073
000150,华安双债添利债券C,01-26,1.2797,0.40%,1.12%,1.84%,2.16%,4.46%,0.98%,https://www.howbuy.com/fund/000150
009917,格林泓利增强债券C,01-26,1.0218,-0.15%,1.28%,1.83%,--,--,0.89%,https://www.howbuy.com/fund/009917
003377,广发中债7-10年指数C,01-26,1.1069,-0.01%,0.32%,1.82%,1.05%,2.47%,0.07%,https://www.howbuy.com/fund/003377
217008,招商安本增利债券,01-26,1.5349,-0.42%,1.86%,1.82%,1.74%,7.05%,1.15%,https://www.howbuy.com/fund/217008
233012,大摩多元收益债券A,01-26,1.5710,-1.19%,2.88%,1.81%,1.75%,5.99%,1.49%,https://www.howbuy.com/fund/233012
003358,易方达中债7-10年债指A,01-26,1.1111,-0.03%,0.40%,1.81%,1.05%,2.71%,0.06%,https://www.howbuy.com/fund/003358
008580,九泰久嘉纯债3个月债券A,01-26,1.0218,0.08%,1.27%,1.81%,--,--,0.74%,https://www.howbuy.com/fund/008580
000181,景顺长城四季金利债券A,01-26,1.2360,-0.08%,0.98%,1.81%,0.57%,2.15%,0.32%,https://www.howbuy.com/fund/000181
008475,招商民安增益债券A,01-26,1.0361,-0.20%,1.64%,1.81%,2.30%,--,1.10%,https://www.howbuy.com/fund/008475
009763,惠升和悦债券A,01-26,1.1659,-0.38%,1.01%,1.81%,1.97%,--,0.65%,https://www.howbuy.com/fund/009763
003922,长盛盛康纯债债券A,01-26,1.0540,0.09%,0.32%,1.81%,1.25%,1.85%,0.09%,https://www.howbuy.com/fund/003922
007309,鹏华9-10年利率发起式债券A,01-26,1.0411,0.00%,0.47%,1.80%,-0.36%,2.00%,0.04%,https://www.howbuy.com/fund/007309
000005,嘉实增强信用定期债券,01-26,1.0200,0.20%,1.09%,1.80%,1.54%,3.30%,0.79%,https://www.howbuy.com/fund/000005
007641,泰达宏利鑫利债券A,01-26,1.0610,0.08%,0.87%,1.79%,2.47%,4.43%,0.26%,https://www.howbuy.com/fund/007641
410004,华富收益增强债券A,01-26,1.5042,-0.24%,1.55%,1.79%,4.28%,6.22%,0.93%,https://www.howbuy.com/fund/410004
009281,长信中债1-3年政金债指C,01-26,1.0224,-0.01%,0.32%,1.79%,2.12%,--,0.02%,https://www.howbuy.com/fund/009281
007941,恒生前海恒扬纯债债券A,01-26,1.0684,0.04%,0.51%,1.79%,1.28%,0.39%,0.25%,https://www.howbuy.com/fund/007941
009803,易方达中债7-10年国开债指C,01-26,1.1102,-0.03%,0.39%,1.78%,0.97%,--,0.05%,https://www.howbuy.com/fund/009803
160622,鹏华丰利债券LOF,01-26,1.0330,0.39%,1.47%,1.77%,2.18%,4.26%,1.08%,https://www.howbuy.com/fund/160622
003074,泰达宏利汇利债券C,01-26,1.0674,0.00%,0.38%,1.77%,1.87%,2.06%,0.01%,https://www.howbuy.com/fund/003074
000182,景顺长城四季金利债券C,01-26,1.2070,-0.08%,1.00%,1.77%,0.42%,1.68%,0.33%,https://www.howbuy.com/fund/000182
372110,上投摩根强化回报债券B,01-26,1.4461,-0.23%,0.51%,1.77%,2.52%,6.33%,0.31%,https://www.howbuy.com/fund/372110
007358,前海联合泳益纯债债券A,01-26,1.0230,0.45%,0.57%,1.77%,2.68%,5.01%,0.54%,https://www.howbuy.com/fund/007358
000137,民生加银岁岁增利债券A,01-26,1.1465,-0.04%,0.53%,1.74%,1.07%,2.54%,0.27%,https://www.howbuy.com/fund/000137
003504,景顺长城景颐丰利债券A,01-26,1.1098,1.14%,1.15%,1.74%,0.54%,2.97%,0.61%,https://www.howbuy.com/fund/003504
007080,建信中债5-10年国开指数A,01-26,1.0284,0.04%,0.35%,1.74%,1.33%,3.51%,0.10%,https://www.howbuy.com/fund/007080
003923,长盛盛康纯债债券C,01-26,1.0455,0.10%,0.32%,1.73%,1.15%,1.69%,0.08%,https://www.howbuy.com/fund/003923
161505,银河通利债券(LOF)A,01-26,1.2960,0.70%,0.78%,1.73%,3.10%,7.11%,0.31%,https://www.howbuy.com/fund/161505
007642,泰达宏利鑫利债券C,01-26,1.0566,0.09%,0.85%,1.72%,2.33%,4.13%,0.25%,https://www.howbuy.com/fund/007642
511060,海富通上证5年期ETF,01-26,101.1528,0.20%,1.10%,1.72%,1.13%,2.61%,0.93%,https://www.howbuy.com/fund/511060
006961,南方中债7-10年国开债A,01-26,1.0806,-0.03%,0.36%,1.72%,0.94%,2.48%,0.07%,https://www.howbuy.com/fund/006961
008054,汇添富中债7-10年国开债A,01-26,0.9987,0.04%,0.40%,1.72%,0.75%,-0.20%,0.08%,https://www.howbuy.com/fund/008054
233013,大摩多元收益债券C,01-26,1.5370,-1.16%,2.88%,1.72%,1.52%,5.58%,1.45%,https://www.howbuy.com/fund/233013
270030,广发聚财信用债券B,01-26,1.1220,0.90%,1.63%,1.72%,2.44%,2.35%,1.45%,https://www.howbuy.com/fund/270030
007081,建信中债5-10年国开指数C,01-26,1.0271,0.04%,0.34%,1.71%,1.28%,3.41%,0.09%,https://www.howbuy.com/fund/007081
002636,广发集裕债券A,01-26,1.3090,0.00%,1.87%,1.71%,-0.08%,7.74%,0.54%,https://www.howbuy.com/fund/002636
006169,工银瑞福纯债债券A,01-26,1.0779,0.09%,0.53%,1.71%,1.76%,2.81%,0.33%,https://www.howbuy.com/fund/006169
009764,惠升和悦债券C,01-26,1.0849,-0.38%,0.99%,1.71%,1.78%,--,0.62%,https://www.howbuy.com/fund/009764
003255,前海开源鼎裕债券C,01-26,1.2396,-0.10%,1.39%,1.70%,-0.60%,2.13%,1.15%,https://www.howbuy.com/fund/003255
007859,平安5-10年政策性金融债A,01-26,1.0235,0.08%,0.51%,1.70%,1.25%,1.99%,-0.10%,https://www.howbuy.com/fund/007859
007860,平安5-10年政策性金融债C,01-26,1.0123,0.08%,0.51%,1.70%,1.22%,1.06%,-0.11%,https://www.howbuy.com/fund/007860
006962,南方中债7-10年国开债C,01-26,1.0785,-0.03%,0.35%,1.70%,0.90%,2.38%,0.06%,https://www.howbuy.com/fund/006962
008055,汇添富中债7-10年国开债C,01-26,0.9975,0.03%,0.39%,1.69%,0.69%,-0.31%,0.06%,https://www.howbuy.com/fund/008055
410005,华富收益增强债券B,01-26,1.5027,-0.25%,1.51%,1.69%,4.07%,5.79%,0.89%,https://www.howbuy.com/fund/410005
007942,恒生前海恒扬纯债债券C,01-26,1.0727,0.04%,0.48%,1.69%,1.07%,-0.03%,0.22%,https://www.howbuy.com/fund/007942
161506,银河通利债券(LOF)C,01-26,1.3290,0.68%,0.76%,1.68%,2.94%,6.83%,0.30%,https://www.howbuy.com/fund/161506
008721,华商鸿益一年定开债,01-26,1.0271,0.07%,0.39%,1.68%,1.38%,--,-0.07%,https://www.howbuy.com/fund/008721
630003,华商收益增强债券A,01-26,1.2090,0.00%,1.60%,1.68%,4.13%,3.60%,1.34%,https://www.howbuy.com/fund/630003
009276,鹏华9-10年利率发起式债C,01-26,0.9674,-0.01%,0.44%,1.68%,-0.60%,--,0.01%,https://www.howbuy.com/fund/009276
006559,永赢通益债券C,01-26,1.0744,0.05%,0.45%,1.67%,1.73%,4.24%,0.19%,https://www.howbuy.com/fund/006559
008476,招商民安增益债券C,01-26,1.0305,-0.22%,1.59%,1.66%,1.98%,--,1.05%,https://www.howbuy.com/fund/008476
050023,博时天颐债券A,01-26,1.5370,0.59%,1.52%,1.65%,1.12%,6.29%,0.52%,https://www.howbuy.com/fund/050023
000138,民生加银岁岁增利债券C,01-26,1.1361,-0.05%,0.50%,1.65%,0.86%,2.13%,0.25%,https://www.howbuy.com/fund/000138
006219,海富通鼎丰定开债券,01-26,1.0243,0.04%,0.51%,1.64%,2.43%,4.14%,0.17%,https://www.howbuy.com/fund/006219
008875,国寿安保尊恒利率债A,01-26,1.0281,0.07%,0.61%,1.64%,2.63%,--,0.24%,https://www.howbuy.com/fund/008875
159972,鹏华中证5年期地方债ETF,01-26,105.1508,0.22%,0.99%,1.63%,1.11%,3.03%,0.95%,https://www.howbuy.com/fund/159972
003505,景顺长城景颐丰利债券C,01-26,1.0998,1.13%,1.09%,1.63%,0.32%,2.53%,0.56%,https://www.howbuy.com/fund/003505
006848,博时中债5-10农发行指数A,01-26,1.0014,-0.09%,0.28%,1.62%,0.90%,1.85%,0.07%,https://www.howbuy.com/fund/006848
