基金代码,基金名称,日期,净值,近一周,近一月,近三月,近半年,近一年,今年以来,基金的详细链接
007629,南方全球债券(QDII)C,01-25,0.9358,0.55%,-0.16%,0.12%,-5.20%,-6.83%,-0.15%,https://www.howbuy.com/fund/007629
002877,华夏大中华信用债(QDII)A,01-25,0.9850,0.72%,-0.61%,0.00%,-2.76%,-5.39%,-0.81%,https://www.howbuy.com/fund/002877
005243,融通中国概念债券QDII,01-25,1.1577,0.21%,-1.30%,-0.08%,-0.02%,1.69%,-1.20%,https://www.howbuy.com/fund/005243
002880,华夏大中华信用债(QDII)C,01-25,0.9800,0.62%,-0.71%,-0.10%,-3.07%,-5.90%,-0.91%,https://www.howbuy.com/fund/002880
004419,汇添富美元债债券(QDII)A,01-25,1.0938,0.21%,-0.40%,-0.50%,-3.88%,-1.52%,-0.42%,https://www.howbuy.com/fund/004419
004420,汇添富美元债债券(QDII)C,01-25,1.0831,0.19%,-0.44%,-0.61%,-4.07%,-1.85%,-0.45%,https://www.howbuy.com/fund/004420
000103,国泰境外高收益债券QDII,01-25,1.3688,0.37%,-0.72%,-0.73%,-5.00%,-7.02%,-0.70%,https://www.howbuy.com/fund/000103
008357,华安全球精选债券(QDII)A,01-25,0.9651,0.34%,-0.40%,-0.81%,-4.27%,--,-0.40%,https://www.howbuy.com/fund/008357
206011,鹏华美国房地产QDII,01-25,0.7980,3.37%,2.05%,-0.87%,-4.77%,-28.88%,0.88%,https://www.howbuy.com/fund/206011
008358,华安全球精选债券(QDII)C,01-25,1.0235,0.33%,-0.45%,-0.93%,-4.52%,--,-0.44%,https://www.howbuy.com/fund/008358
007204,银华美元债精选(QDII)A,01-25,1.0578,-0.34%,-2.54%,-0.96%,0.17%,2.36%,-2.52%,https://www.howbuy.com/fund/007204
007205,银华美元债精选(QDII)C,01-25,1.0524,-0.34%,-2.57%,-1.04%,0.00%,2.04%,-2.55%,https://www.howbuy.com/fund/007205
002400,南方亚洲美元债券(QDII)A,01-25,1.1109,0.47%,-0.39%,-1.25%,-6.81%,-6.91%,-0.43%,https://www.howbuy.com/fund/002400
002401,南方亚洲美元债券(QDII)C,01-25,1.0838,0.45%,-0.44%,-1.38%,-7.05%,-7.38%,-0.47%,https://www.howbuy.com/fund/002401
501300,海富通美元债QDII-LOF,01-25,1.0399,0.20%,-0.64%,-1.48%,-4.23%,-3.15%,-0.59%,https://www.howbuy.com/fund/501300
002426,华安全球美元票息债券A,01-25,1.1220,0.36%,-0.36%,-1.58%,-5.24%,-3.44%,-0.36%,https://www.howbuy.com/fund/002426
002429,华安全球美元票息债券C,01-25,1.0970,0.37%,-0.45%,-1.70%,-5.51%,-3.86%,-0.45%,https://www.howbuy.com/fund/002429
002391,华安全球美元收益债券A,01-25,1.1430,0.35%,-0.44%,-1.72%,-5.22%,-2.89%,-0.44%,https://www.howbuy.com/fund/002391
007360,易方达中短期债券(QDII)A,01-25,1.0155,0.16%,-0.42%,-1.77%,-4.99%,-1.51%,-0.36%,https://www.howbuy.com/fund/007360
002393,华安全球美元收益债券C,01-25,1.1200,0.36%,-0.44%,-1.84%,-5.41%,-3.28%,-0.44%,https://www.howbuy.com/fund/002393
000274,广发亚太中高收益债券QDII,01-25,1.3310,0.15%,-2.06%,-1.84%,-3.83%,-1.63%,-2.06%,https://www.howbuy.com/fund/000274
007361,易方达中短期债券(QDII)C,01-25,1.0110,0.16%,-0.44%,-1.84%,-5.12%,-1.80%,-0.37%,https://www.howbuy.com/fund/007361
004161,国泰企业信用精选债券A,01-25,1.0864,0.16%,-1.94%,-2.06%,-5.87%,-5.71%,-1.87%,https://www.howbuy.com/fund/004161
004164,国泰企业信用精选债券C,01-25,1.0694,0.15%,-1.98%,-2.19%,-6.14%,-6.21%,-1.91%,https://www.howbuy.com/fund/004164
003385,工银全球美元债(QDII)A,01-25,1.0417,0.06%,-0.59%,-2.58%,-6.18%,-2.77%,-0.48%,https://www.howbuy.com/fund/003385
003387,工银全球美元债(QDII)C,01-25,1.0299,0.05%,-0.63%,-2.67%,-6.37%,-3.18%,-0.50%,https://www.howbuy.com/fund/003387
164701,汇添富黄金及贵金属QDII,01-25,0.7940,1.28%,-2.10%,-5.48%,-9.77%,9.37%,-3.05%,https://www.howbuy.com/fund/164701
160719,嘉实黄金QDII-FOF-LOF,01-25,0.9220,1.10%,-1.91%,-5.53%,-10.31%,8.47%,-2.64%,https://www.howbuy.com/fund/160719
320013,诺安全球黄金QDII-FOF,01-25,1.0540,0.86%,-1.95%,-5.56%,-10.14%,9.22%,-2.50%,https://www.howbuy.com/fund/320013
161116,易方达黄金(QDII-LOF)A,01-25,0.8340,1.46%,-2.57%,-9.54%,-18.24%,-1.30%,-3.25%,https://www.howbuy.com/fund/161116
007976,易方达黄金(QDII-LOF)C,01-25,0.8340,1.58%,-2.46%,-9.54%,-18.24%,-1.42%,-3.14%,https://www.howbuy.com/fund/007976
010344,华宝富时100指数发起式(QDII)C,01-25,1.0121,-0.68%,1.55%,--,--,--,1.93%,https://www.howbuy.com/fund/010344
010343,华宝富时100指数发起式(QDII)A,01-25,1.0129,-0.67%,1.57%,--,--,--,1.96%,https://www.howbuy.com/fund/010343
010671,景顺长城大中华混合(QDII)美元,01-25,0.4330,7.98%,22.66%,--,--,--,18.96%,https://www.howbuy.com/fund/010671
002380,工银香港中小盘美元QDII,01-22,0.3666,8.43%,22.69%,44.56%,60.16%,85.62%,15.17%,https://www.howbuy.com/fund/002380
006679,广发道琼斯石油指数A现汇,01-22,0.1300,-2.18%,14.24%,44.44%,21.27%,0.23%,11.02%,https://www.howbuy.com/fund/006679
006680,广发道琼斯石油指数C现汇,01-22,0.1308,-2.17%,14.24%,44.37%,21.00%,-0.15%,11.04%,https://www.howbuy.com/fund/006680
000906,广发全球精选股票现汇QDII,01-22,0.6097,10.47%,26.73%,43.29%,62.24%,140.99%,19.55%,https://www.howbuy.com/fund/000906
002892,华夏移动互联混合QDII现汇,01-22,0.4725,9.10%,25.90%,41.34%,55.99%,108.43%,16.78%,https://www.howbuy.com/fund/002892
002893,华夏移动互联混合QDII现钞,01-22,0.4725,9.10%,25.90%,41.34%,54.16%,108.43%,16.78%,https://www.howbuy.com/fund/002893
009193,富国红利精选混合(QDII)美元,01-22,0.2848,9.08%,26.63%,39.81%,57.35%,--,18.52%,https://www.howbuy.com/fund/009193
003720,易标普生物科技QDII美元汇,01-22,0.3110,0.58%,0.78%,28.14%,27.35%,54.19%,7.87%,https://www.howbuy.com/fund/003720
005700,工银新经济混合美元(QDII),01-22,0.2387,8.40%,21.35%,27.92%,32.54%,55.00%,14.81%,https://www.howbuy.com/fund/005700
008285,易方达全球医药混合QDII美元,01-22,0.2501,9.02%,21.23%,27.67%,29.32%,72.13%,15.41%,https://www.howbuy.com/fund/008285
000927,博时亚太精选股票现汇QDII,01-22,0.2623,5.81%,17.26%,25.68%,33.28%,43.80%,11.66%,https://www.howbuy.com/fund/000927
003322,易原油(QDII-LOF)A美元汇,01-22,0.0932,-0.21%,9.13%,23.12%,17.38%,-41.71%,6.76%,https://www.howbuy.com/fund/003322
003323,易原油(QDII-LOF)C美元汇,01-22,0.0908,-0.22%,9.00%,23.04%,17.31%,-42.50%,6.70%,https://www.howbuy.com/fund/003323
004879,添富全球医疗混合QDII现钞,01-22,2.1722,8.31%,15.47%,22.64%,24.42%,67.57%,13.14%,https://www.howbuy.com/fund/004879
050015,博时亚太精选股票QDII,01-22,1.6950,5.81%,15.86%,22.03%,23.54%,34.95%,10.57%,https://www.howbuy.com/fund/050015
968031,中银香港全天候香港股票A7,01-22,15.6400,3.92%,15.17%,20.87%,28.62%,25.72%,9.68%,https://www.howbuy.com/fund/968031
001093,广发生物科技指数美元QDII,01-22,0.2047,1.84%,5.24%,20.06%,13.53%,28.02%,8.25%,https://www.howbuy.com/fund/001093
000049,中银标普资源等权重指数,01-22,1.2610,-0.39%,5.08%,18.74%,15.16%,9.37%,3.79%,https://www.howbuy.com/fund/000049
005801,工银印度基金美元,01-22,0.1646,0.18%,7.37%,18.16%,27.40%,14.62%,2.81%,https://www.howbuy.com/fund/005801
006446,华夏全球聚享QDII-FOF现汇,01-22,0.1694,-0.82%,5.88%,17.72%,22.93%,6.41%,4.76%,https://www.howbuy.com/fund/006446
006447,华夏全球聚享QDII-FOF现钞,01-22,0.1694,-0.82%,5.88%,17.72%,22.93%,6.41%,4.76%,https://www.howbuy.com/fund/006447
000593,易方达标普消费品指数现汇,01-22,0.4014,1.47%,3.75%,16.45%,30.11%,31.35%,1.31%,https://www.howbuy.com/fund/000593
040047,华安纳斯达克100指数现钞,01-22,0.6019,4.39%,5.12%,14.63%,23.39%,47.89%,3.69%,https://www.howbuy.com/fund/040047
040048,华安纳斯达克100指数现汇,01-22,0.6019,4.39%,5.12%,14.63%,23.39%,47.89%,3.69%,https://www.howbuy.com/fund/040048
006329,易海外互联网50联接A美元,01-22,0.2766,8.34%,13.50%,14.58%,29.01%,62.42%,14.11%,https://www.howbuy.com/fund/006329
006330,易海外互联网50联接C美元,01-22,0.2731,8.33%,13.51%,14.46%,28.76%,61.79%,14.08%,https://www.howbuy.com/fund/006330
000055,广发纳斯达克100现汇QDII,01-22,0.5876,4.67%,5.25%,14.43%,22.75%,41.93%,3.83%,https://www.howbuy.com/fund/000055
006480,广发纳斯达克100指数C现汇,01-22,0.5842,4.66%,5.24%,14.37%,22.63%,41.69%,3.82%,https://www.howbuy.com/fund/006480
003722,易纳斯达克100指数美元汇,01-22,0.3147,4.10%,4.76%,13.61%,22.02%,40.74%,3.45%,https://www.howbuy.com/fund/003722
163813,中银全球策略QDII-FOF,01-22,0.7090,4.42%,5.04%,11.65%,10.61%,13.62%,3.96%,https://www.howbuy.com/fund/163813
003721,易标普信息科技QDII美元汇,01-22,0.3700,4.14%,2.75%,11.48%,20.64%,32.76%,1.98%,https://www.howbuy.com/fund/003721
050020,博时抗通胀增强回报QDII,01-22,0.3790,1.34%,4.41%,11.47%,0.53%,-33.27%,3.27%,https://www.howbuy.com/fund/050020
007975,招商普盛全球QDII美元,01-22,0.1840,0.82%,3.37%,11.45%,20.97%,26.63%,2.05%,https://www.howbuy.com/fund/007975
008183,招商普盛全球QDII美元现钞,01-22,0.1840,0.82%,3.37%,11.45%,20.97%,26.63%,2.05%,https://www.howbuy.com/fund/008183
003630,上投全球配置QDII-FOF现钞,01-22,0.2140,0.47%,3.88%,10.88%,13.83%,13.23%,2.88%,https://www.howbuy.com/fund/003630
003631,上投全球配置QDII-FOF现汇,01-22,0.2140,0.47%,3.88%,10.88%,13.83%,13.23%,2.88%,https://www.howbuy.com/fund/003631
003718,易标普500指数QDII美元汇,01-22,0.2396,1.83%,3.95%,10.77%,16.59%,13.77%,2.17%,https://www.howbuy.com/fund/003718
005614,富时发达市场REITs美钞,01-22,0.1635,0.74%,2.19%,10.03%,12.53%,-13.12%,0.12%,https://www.howbuy.com/fund/005614
005615,富时发达市场REITs美汇,01-22,0.1635,0.74%,2.19%,10.03%,12.53%,-13.12%,0.12%,https://www.howbuy.com/fund/005615
003719,易标普医疗保健QDII美元汇,01-22,0.2441,0.58%,5.03%,9.81%,11.82%,15.14%,3.43%,https://www.howbuy.com/fund/003719
000370,广发全球医疗保健现汇QDII,01-22,0.2759,0.58%,5.14%,9.31%,8.20%,10.36%,2.99%,https://www.howbuy.com/fund/000370
000180,广发美国房地产指数现汇,01-22,0.1591,1.14%,2.18%,9.20%,12.04%,-10.54%,0.89%,https://www.howbuy.com/fund/000180
513500,博时标普500ETF(QDII),01-22,2.3403,1.91%,3.02%,8.24%,9.06%,9.33%,1.32%,https://www.howbuy.com/fund/513500
050025,博时标普500ETF联接A,01-22,2.8092,1.80%,2.87%,7.74%,8.47%,9.04%,1.26%,https://www.howbuy.com/fund/050025
006075,博时标普500ETF联接C,01-22,2.7767,1.80%,2.83%,7.62%,8.24%,8.51%,1.24%,https://www.howbuy.com/fund/006075
050203,博时亚洲票息收益债券现钞,01-22,0.2307,0.57%,1.76%,4.86%,7.45%,9.08%,0.87%,https://www.howbuy.com/fund/050203
050202,博时亚洲票息债券现汇QDII,01-22,0.2307,0.57%,1.76%,4.86%,7.45%,9.08%,0.87%,https://www.howbuy.com/fund/050202
001065,华夏海外收益债券现汇QDII,01-22,0.1976,0.10%,0.30%,4.77%,7.04%,0.05%,-0.15%,https://www.howbuy.com/fund/001065
000990,嘉实全球互联网股票现钞,01-22,2.1960,6.91%,4.32%,4.57%,16.19%,42.69%,5.02%,https://www.howbuy.com/fund/000990
007140,富国全球债券美元QDII,01-22,0.1873,0.16%,0.81%,3.37%,7.34%,10.05%,0.38%,https://www.howbuy.com/fund/007140
007630,南方全球债券(QDII)A现汇,01-22,0.1454,0.41%,1.11%,3.34%,2.54%,-0.48%,0.62%,https://www.howbuy.com/fund/007630
007631,南方全球债券(QDII)C现汇,01-22,0.1446,0.42%,1.12%,3.29%,2.41%,-0.89%,0.70%,https://www.howbuy.com/fund/007631
008368,富国亚洲收益债券QDII美元,01-22,0.1562,0.19%,0.90%,3.24%,7.50%,--,0.51%,https://www.howbuy.com/fund/008368
003973,国富美元债定期债QDII现汇,01-22,0.1626,0.81%,2.39%,3.11%,3.48%,6.67%,2.07%,https://www.howbuy.com/fund/003973
002879,华夏大中华信用债券A现钞,01-22,0.1521,0.60%,0.66%,2.91%,4.75%,0.59%,-0.07%,https://www.howbuy.com/fund/002879
002878,华夏大中华信用债券A现汇,01-22,0.1521,0.60%,0.66%,2.91%,4.75%,0.59%,-0.07%,https://www.howbuy.com/fund/002878
968059,博时-安本新兴市场债I人民币,01-22,1.0384,0.48%,0.41%,2.89%,-0.64%,--,0.17%,https://www.howbuy.com/fund/968059
968057,博时-安本新兴市场债A人民币,01-22,1.0428,0.47%,0.39%,2.83%,-0.76%,--,0.16%,https://www.howbuy.com/fund/968057
008097,中银亚太精选债券(QDII)A美元,01-22,0.1532,0.07%,0.92%,2.61%,6.76%,--,0.66%,https://www.howbuy.com/fund/008097
008098,中银亚太精选债券(QDII)C美元,01-22,0.1528,0.07%,0.86%,2.48%,6.56%,--,0.59%,https://www.howbuy.com/fund/008098
050030,博时亚洲票息收益债券QDII,01-22,1.4910,0.55%,0.57%,1.84%,-0.37%,2.40%,-0.10%,https://www.howbuy.com/fund/050030
003606,海富通美元债QDII-LOF现汇,01-22,0.1604,0.25%,0.12%,1.39%,3.42%,2.89%,0.06%,https://www.howbuy.com/fund/003606
002427,华安全球美元票息债A现汇,01-22,0.1729,0.29%,0.41%,1.11%,2.25%,2.55%,0.17%,https://www.howbuy.com/fund/002427
000275,广发亚太中高收益债券现汇,01-22,0.2052,0.00%,-1.25%,1.03%,3.74%,4.27%,-1.49%,https://www.howbuy.com/fund/000275
002392,华安全球美元收益债A现汇,01-22,0.1761,0.28%,0.28%,1.03%,2.21%,3.04%,0.11%,https://www.howbuy.com/fund/002392
007362,易方达中短期(QDII)A现汇,01-22,0.1566,0.19%,0.32%,1.03%,2.55%,4.61%,0.26%,https://www.howbuy.com/fund/007362
007363,易方达中短期(QDII)C现汇,01-22,0.1559,0.19%,0.32%,0.97%,2.36%,4.35%,0.26%,https://www.howbuy.com/fund/007363
002287,中银美元债债券现汇QDII,01-22,0.1781,0.11%,0.23%,0.79%,1.60%,3.25%,0.17%,https://www.howbuy.com/fund/002287
004162,国泰企业信用债券A现汇,01-22,0.1675,0.24%,-1.18%,0.72%,1.70%,0.12%,-1.30%,https://www.howbuy.com/fund/004162
004163,国泰企业信用债券A现钞,01-22,0.1675,0.24%,-1.18%,0.72%,1.70%,0.12%,-1.30%,https://www.howbuy.com/fund/004163
003386,工银全球美元债A现汇,01-22,0.1607,0.12%,0.19%,0.25%,1.26%,3.34%,0.19%,https://www.howbuy.com/fund/003386
008095,中银亚太精选债券(QDII)A,01-22,0.9898,0.05%,-0.29%,-0.39%,-1.04%,--,-0.36%,https://www.howbuy.com/fund/008095
008096,中银亚太精选债券(QDII)C,01-22,0.9874,0.04%,-0.34%,-0.50%,-1.23%,--,-0.39%,https://www.howbuy.com/fund/008096
003972,国富美元债定期债券QDII,01-22,1.0506,0.79%,1.29%,-1.03%,-4.53%,0.10%,1.09%,https://www.howbuy.com/fund/003972
002286,中银美元债债券QDII,01-22,1.1510,0.09%,-0.95%,-2.13%,-5.81%,-3.11%,-0.78%,https://www.howbuy.com/fund/002286
007978,易黄金(QDII-LOF)C美元,01-22,0.1290,1.57%,0.00%,-7.19%,-11.03%,4.88%,-2.27%,https://www.howbuy.com/fund/007978
007977,易黄金(QDII-LOF)A美元,01-22,0.1290,1.57%,0.00%,-7.19%,-11.03%,4.88%,-2.27%,https://www.howbuy.com/fund/007977
010591,富国中国中小盘混合(QDII)美元,01-22,0.4820,8.56%,22.03%,--,--,--,15.31%,https://www.howbuy.com/fund/010591
010583,富国蓝筹精选股票(QDII)美元,01-22,0.4129,8.40%,24.82%,--,--,--,17.27%,https://www.howbuy.com/fund/010583
010644,富国全球健康生活主题混合(QDII),01-22,1.1618,9.56%,--,--,--,--,15.71%,https://www.howbuy.com/fund/010644
010645,富国全球健康生活混合(QDII)美元,01-22,0.1798,9.57%,--,--,--,--,16.83%,https://www.howbuy.com/fund/010645
161714,招商标普金砖四国指数QDII,01-14,1.2020,3.98%,6.75%,10.68%,11.09%,4.52%,4.25%,https://www.howbuy.com/fund/161714
000076,华夏恒生ETF联接A现钞QDII,12-07,0.2180,0.51%,2.93%,7.87%,8.40%,4.36%,-3.11%,https://www.howbuy.com/fund/000076
001935,国泰全球绝对收益优选现汇,10-21,0.9700,-0.41%,0.41%,0.94%,3.30%,2.21%,1.04%,https://www.howbuy.com/fund/001935
001936,国泰全球绝对收益基金优选,10-21,1.0130,-1.36%,-0.78%,-3.52%,-2.50%,-3.52%,-3.25%,https://www.howbuy.com/fund/001936
005558,广发海外多元配置美元,09-24,0.1637,0.99%,2.38%,10.16%,40.39%,25.54%,16.68%,https://www.howbuy.com/fund/005558
005557,广发海外多元配置QDII-FOF,09-24,1.1133,1.49%,0.60%,6.16%,34.44%,20.70%,13.71%,https://www.howbuy.com/fund/005557
160121,南方金砖四国指数QDII,09-18,1.2720,-1.01%,-4.22%,3.75%,33.61%,9.75%,0.95%,https://www.howbuy.com/fund/160121
001066,华夏海外收益债券现钞QDII,09-10,0.1882,-0.58%,0.75%,4.44%,-1.57%,-0.05%,-3.19%,https://www.howbuy.com/fund/001066
001934,国泰全球绝对收益优选现钞,09-10,0.9630,-0.52%,-0.21%,2.01%,1.26%,1.48%,0.31%,https://www.howbuy.com/fund/001934
006950,广发全球收益债券A现汇,07-08,0.1450,0.97%,-0.14%,5.92%,-6.39%,-4.73%,-5.78%,https://www.howbuy.com/fund/006950
006951,广发全球收益债券C现汇,07-08,0.1438,1.05%,-0.14%,5.89%,-6.50%,-5.21%,-5.89%,https://www.howbuy.com/fund/006951
005912,广发全球收益债券(QDII)A,07-08,1.0183,0.31%,-1.09%,5.56%,-5.35%,-2.89%,-5.12%,https://www.howbuy.com/fund/005912
005913,广发全球收益债券(QDII)C,07-08,1.0094,0.31%,-1.12%,5.49%,-5.52%,-3.40%,-5.30%,https://www.howbuy.com/fund/005913
003463,泰达宏利亚洲债券(QDII)A,05-06,1.0408,0.00%,-0.07%,-5.66%,-3.90%,4.13%,-4.14%,https://www.howbuy.com/fund/003463
003464,泰达宏利亚洲债券(QDII)C,05-06,1.0269,0.00%,-0.10%,-5.75%,-4.08%,3.82%,-4.28%,https://www.howbuy.com/fund/003464
003047,招商信用定开债QDII美元,01-22,0.1570,0.00%,0.00%,1.29%,1.95%,6.80%,0.00%,https://www.howbuy.com/fund/003047
003046,招商信用定开债QDII,01-22,1.0800,0.09%,-1.46%,-1.73%,1.98%,8.22%,-1.10%,https://www.howbuy.com/fund/003046
000885,广发全球农业指数现汇QDII,11-08,0.1903,1.01%,5.66%,3.31%,6.08%,2.20%,16.82%,https://www.howbuy.com/fund/000885
270027,广发全球农业指数QDII,11-08,1.3310,0.30%,4.47%,3.18%,9.73%,3.34%,17.79%,https://www.howbuy.com/fund/270027
519709,交银全球资源混合QDII,07-30,1.4440,-0.07%,0.56%,-3.28%,5.71%,-17.20%,6.41%,https://www.howbuy.com/fund/519709
217015,招商全球资源股票QDII,05-07,0.9310,-2.21%,-3.52%,1.31%,-7.91%,-12.17%,4.14%,https://www.howbuy.com/fund/217015
160138,南方恒生中国企业精明A,04-22,1.1355,0.88%,1.60%,10.18%,7.96%,6.39%,13.99%,https://www.howbuy.com/fund/160138
160139,南方恒生中国企业精明C,04-22,1.1267,0.88%,1.58%,10.07%,7.75%,5.96%,13.85%,https://www.howbuy.com/fund/160139
161210,国投瑞银新兴市场股票QDII,10-11,0.9650,-7.12%,-2.72%,-5.76%,-9.05%,-5.95%,-10.15%,https://www.howbuy.com/fund/161210
519939,长信海外收益定开债券QDII,08-20,0.9580,0.10%,0.46%,-0.54%,-1.83%,-5.29%,-5.04%,https://www.howbuy.com/fund/519939
004650,长信海外收益定开债券美元,08-20,0.1394,0.00%,-1.97%,--,--,--,--,https://www.howbuy.com/fund/004650
003244,上投中国世纪混合QDII现钞,06-04,0.2338,-0.30%,4.42%,3.13%,10.08%,61.24%,7.15%,https://www.howbuy.com/fund/003244
003245,上投中国世纪混合QDII现汇,06-04,0.2338,-0.30%,4.42%,3.13%,10.08%,61.24%,7.15%,https://www.howbuy.com/fund/003245
002467,国投全球债券精选QDII-FOF,05-21,0.9700,0.52%,0.73%,-0.10%,-5.64%,-8.49%,-4.53%,https://www.howbuy.com/fund/002467
002468,国投全球债券QDII-FOF现汇,05-21,0.9780,-0.51%,-1.01%,-1.11%,-2.49%,-2.00%,-2.78%,https://www.howbuy.com/fund/002468
000193,国泰美国房地产开发QDII,03-07,1.4650,0.07%,0.07%,-0.48%,15.90%,15.90%,-0.20%,https://www.howbuy.com/fund/000193
001768,华宝中国互联股票美元QDII,08-15,0.1630,0.00%,0.00%,6.96%,12.88%,10.06%,19.76%,https://www.howbuy.com/fund/001768
001767,华宝中国互联股票QDII,08-15,1.1120,0.00%,0.00%,6.01%,12.21%,13.01%,17.80%,https://www.howbuy.com/fund/001767
003563,工银国际原油QDII现汇,06-19,0.1066,-3.09%,-9.66%,-9.58%,-16.00%,--,-16.78%,https://www.howbuy.com/fund/003563
164815,工银国际原油QDII-LOF-FOF,06-19,0.7244,-3.05%,-10.76%,-10.81%,-17.65%,-9.11%,-18.46%,https://www.howbuy.com/fund/164815
000391,招商标普红利指数增强,07-29,1.2963,-0.37%,3.51%,7.44%,16.92%,19.47%,15.61%,https://www.howbuy.com/fund/000391
000392,招商标普指数增强美元QDII,07-29,0.1949,-0.15%,3.23%,4.34%,15.19%,9.86%,12.85%,https://www.howbuy.com/fund/000392
000393,招商标普指数增强港币QDII,07-29,1.5117,-0.13%,3.19%,4.31%,14.65%,9.92%,12.95%,https://www.howbuy.com/fund/000393
229001,泰达宏利全球新格局QDII,01-26,0.8520,0.00%,0.00%,0.00%,-10.03%,-21.98%,0.00%,https://www.howbuy.com/fund/229001
040006,华安国际配置混合QDII,08-29,0.9540,0.21%,-1.34%,-3.54%,-3.34%,-5.73%,-4.89%,https://www.howbuy.com/fund/040006
968058,博时-安本新兴市场债A美元,--,--,--,--,--,--,--,--,https://www.howbuy.com/fund/968058
968060,博时-安本新兴市场债I美元,--,--,--,--,--,--,--,--,https://www.howbuy.com/fund/968060
513330,华夏恒生互联网ETF(QDII),--,--,--,--,--,--,--,--,https://www.howbuy.com/fund/513330
159850,华夏恒生中国企业ETF(QDII),--,--,--,--,--,--,--,--,https://www.howbuy.com/fund/159850
