基金代码,基金名称,日期,净值,近一周,近一月,近三月,近半年,近一年,今年以来,基金的详细链接
003480,财通资管鑫管家货币B,01-26,<span class="cRed">2.61%</span>,0.05%,0.21%,0.60%,1.05%,2.22%,0.18%,https://www.howbuy.com/fund/003480
004869,中融日盈货币B,01-26,<span class="cRed">2.61%</span>,0.05%,0.20%,0.60%,1.16%,2.28%,0.17%,https://www.howbuy.com/fund/004869
002733,上银慧盈利货币,01-26,<span class="cRed">2.61%</span>,0.05%,0.22%,0.66%,1.15%,2.22%,0.19%,https://www.howbuy.com/fund/002733
007730,平安金管家货币C,01-26,<span class="cRed">2.60%</span>,0.05%,0.21%,0.66%,1.19%,2.22%,0.17%,https://www.howbuy.com/fund/007730
020031,国泰现金管理货币A,01-26,<span class="cRed">2.60%</span>,0.05%,0.22%,0.65%,1.18%,2.12%,0.18%,https://www.howbuy.com/fund/020031
001527,鑫元安鑫宝货币B,01-26,<span class="cRed">2.60%</span>,0.05%,0.21%,0.55%,0.88%,1.65%,0.17%,https://www.howbuy.com/fund/001527
150998,银河钱包货币B,01-26,<span class="cRed">2.60%</span>,0.05%,0.22%,0.64%,1.20%,2.30%,0.18%,https://www.howbuy.com/fund/150998
040039,华安日日鑫货币B,01-26,<span class="cRed">2.60%</span>,0.05%,0.21%,0.62%,1.15%,2.27%,0.18%,https://www.howbuy.com/fund/040039
000626,大成丰财宝货币A,01-26,<span class="cRed">2.60%</span>,0.05%,0.22%,0.64%,1.13%,1.98%,0.19%,https://www.howbuy.com/fund/000626
001478,泰康薪意保货币B,01-26,<span class="cRed">2.60%</span>,0.05%,0.21%,0.64%,1.12%,2.14%,0.17%,https://www.howbuy.com/fund/001478
001931,国寿安保鑫钱包货币A,01-26,<span class="cRed">2.60%</span>,0.05%,0.21%,0.65%,1.20%,2.30%,0.18%,https://www.howbuy.com/fund/001931
003969,交银天益宝货币E,01-26,<span class="cRed">2.60%</span>,0.05%,0.22%,0.69%,1.30%,2.41%,0.19%,https://www.howbuy.com/fund/003969
001666,鹏华添利宝货币A,01-26,<span class="cRed">2.59%</span>,0.05%,0.23%,0.64%,1.15%,2.27%,0.19%,https://www.howbuy.com/fund/001666
003473,南方天天利货币A,01-26,<span class="cRed">2.59%</span>,0.05%,0.22%,0.63%,1.11%,2.18%,0.18%,https://www.howbuy.com/fund/003473
001929,华夏收益宝货币A,01-26,<span class="cRed">2.59%</span>,0.05%,0.22%,0.67%,1.16%,1.96%,0.19%,https://www.howbuy.com/fund/001929
519566,浦银安盛日日盈货币A,01-26,<span class="cRed">2.59%</span>,0.05%,0.25%,0.57%,1.05%,1.84%,0.20%,https://www.howbuy.com/fund/519566
005135,长信长金通货币B,01-26,<span class="cRed">2.59%</span>,0.05%,0.22%,0.67%,1.27%,2.35%,0.17%,https://www.howbuy.com/fund/005135
003536,浦银安盛日日丰货币D,01-26,<span class="cRed">2.59%</span>,0.05%,0.21%,0.62%,1.12%,2.15%,0.18%,https://www.howbuy.com/fund/003536
260102,景顺货币A,01-26,<span class="cRed">2.59%</span>,0.05%,0.21%,0.62%,1.13%,2.09%,0.17%,https://www.howbuy.com/fund/260102
660107,农银货币B,01-26,<span class="cRed">2.59%</span>,0.05%,0.21%,0.63%,1.15%,2.13%,0.18%,https://www.howbuy.com/fund/660107
000797,方正富邦金小宝货币,01-26,<span class="cRed">2.59%</span>,0.05%,0.23%,0.68%,1.29%,2.41%,0.19%,https://www.howbuy.com/fund/000797
000494,南方现金通货币B,01-26,<span class="cRed">2.58%</span>,0.05%,0.21%,0.62%,1.16%,2.19%,0.18%,https://www.howbuy.com/fund/000494
620011,金元顺安金元宝货币B,01-26,<span class="cRed">2.58%</span>,0.05%,0.22%,0.64%,1.12%,2.24%,0.18%,https://www.howbuy.com/fund/620011
001669,诺安聚鑫宝货币C,01-26,<span class="cRed">2.58%</span>,0.05%,0.21%,0.70%,1.40%,2.46%,0.18%,https://www.howbuy.com/fund/001669
002299,招商招福宝货币B,01-26,<span class="cRed">2.58%</span>,0.05%,0.23%,0.65%,1.24%,2.34%,0.18%,https://www.howbuy.com/fund/002299
004502,中银如意宝货币A,01-26,<span class="cRed">2.58%</span>,0.05%,0.22%,0.65%,1.18%,2.23%,0.18%,https://www.howbuy.com/fund/004502
005162,中银如意宝货币B,01-26,<span class="cRed">2.58%</span>,0.05%,0.22%,0.65%,1.18%,2.23%,0.18%,https://www.howbuy.com/fund/005162
710502,富安达现金通货币B,01-26,<span class="cRed">2.58%</span>,0.05%,0.26%,0.67%,1.18%,2.10%,0.22%,https://www.howbuy.com/fund/710502
519568,浦银安盛日日盈货币D,01-26,<span class="cRed">2.58%</span>,0.05%,0.24%,0.57%,1.05%,1.84%,0.20%,https://www.howbuy.com/fund/519568
002722,工银财富货币B,01-26,<span class="cRed">2.58%</span>,0.05%,0.25%,0.67%,1.16%,1.90%,0.21%,https://www.howbuy.com/fund/002722
003043,交银活期通货币E,01-26,<span class="cRed">2.58%</span>,0.05%,0.21%,0.67%,1.22%,2.33%,0.18%,https://www.howbuy.com/fund/003043
000709,华安汇财通货币,01-26,<span class="cRed">2.58%</span>,0.05%,0.21%,0.61%,1.06%,2.03%,0.17%,https://www.howbuy.com/fund/000709
000713,上投摩根天添宝货币B,01-26,<span class="cRed">2.58%</span>,0.05%,0.22%,0.64%,1.17%,2.14%,0.18%,https://www.howbuy.com/fund/000713
000665,博时现金收益货币B,01-26,<span class="cRed">2.58%</span>,0.05%,0.22%,0.63%,1.15%,2.20%,0.18%,https://www.howbuy.com/fund/000665
000620,易方达现金增利货币A,01-26,<span class="cRed">2.58%</span>,0.05%,0.22%,0.65%,1.19%,2.32%,0.18%,https://www.howbuy.com/fund/000620
004056,华夏惠利货币A,01-26,<span class="cRed">2.57%</span>,0.05%,0.22%,0.62%,1.13%,2.23%,0.18%,https://www.howbuy.com/fund/004056
360003,光大保德信货币A,01-26,<span class="cRed">2.57%</span>,0.05%,0.22%,0.62%,1.12%,1.97%,0.17%,https://www.howbuy.com/fund/360003
000982,北信瑞丰现金添利货币B,01-26,<span class="cRed">2.57%</span>,0.05%,0.21%,0.64%,1.20%,2.25%,0.18%,https://www.howbuy.com/fund/000982
004449,上银慧增利货币,01-26,<span class="cRed">2.57%</span>,0.05%,0.22%,0.66%,1.22%,2.32%,0.18%,https://www.howbuy.com/fund/004449
010173,易方达增金宝货币B,01-26,<span class="cRed">2.57%</span>,0.05%,0.22%,0.64%,--,--,0.19%,https://www.howbuy.com/fund/010173
002937,华夏沃利货币B,01-26,<span class="cRed">2.57%</span>,0.05%,0.24%,0.66%,1.19%,2.47%,0.19%,https://www.howbuy.com/fund/002937
000424,长盛添利宝货币A,01-26,<span class="cRed">2.57%</span>,0.05%,0.20%,0.58%,1.03%,1.86%,0.17%,https://www.howbuy.com/fund/000424
000734,博时天天增利货币A,01-26,<span class="cRed">2.57%</span>,0.05%,0.21%,0.59%,1.02%,1.95%,0.17%,https://www.howbuy.com/fund/000734
003022,建信现金添益货币A,01-26,<span class="cRed">2.56%</span>,0.05%,0.23%,0.66%,1.15%,2.24%,0.19%,https://www.howbuy.com/fund/003022
002917,嘉实活钱包货币E,01-26,<span class="cRed">2.56%</span>,0.05%,0.23%,0.65%,1.20%,2.28%,0.19%,https://www.howbuy.com/fund/002917
340005,兴全货币A,01-26,<span class="cRed">2.56%</span>,0.05%,0.24%,0.66%,1.21%,2.35%,0.20%,https://www.howbuy.com/fund/340005
004770,海富通添益货币A,01-26,<span class="cRed">2.56%</span>,0.05%,0.22%,0.59%,1.10%,2.05%,0.18%,https://www.howbuy.com/fund/004770
004262,招商招禧宝货币B,01-26,<span class="cRed">2.56%</span>,0.05%,0.22%,0.65%,1.22%,2.26%,0.18%,https://www.howbuy.com/fund/004262
004860,华泰紫金零钱宝货币,01-26,<span class="cRed">2.56%</span>,0.05%,0.22%,0.62%,1.15%,2.23%,0.18%,https://www.howbuy.com/fund/004860
004939,中欧滚钱宝货币C,01-26,<span class="cRed">2.56%</span>,0.05%,0.21%,0.59%,1.05%,2.04%,0.18%,https://www.howbuy.com/fund/004939
000204,国富日日收益货币B,01-26,<span class="cRed">2.56%</span>,0.05%,0.21%,0.65%,1.21%,2.24%,0.18%,https://www.howbuy.com/fund/000204
001211,中欧滚钱宝货币A,01-26,<span class="cRed">2.56%</span>,0.05%,0.22%,0.59%,1.05%,2.04%,0.18%,https://www.howbuy.com/fund/001211
000509,广发钱袋子货币A,01-26,<span class="cRed">2.56%</span>,0.05%,0.22%,0.62%,1.11%,2.14%,0.18%,https://www.howbuy.com/fund/000509
001987,东方金元宝货币,01-26,<span class="cRed">2.55%</span>,0.05%,0.21%,0.65%,1.20%,2.23%,0.18%,https://www.howbuy.com/fund/001987
180008,银华货币A,01-26,<span class="cRed">2.55%</span>,0.05%,0.20%,0.58%,1.04%,1.94%,0.17%,https://www.howbuy.com/fund/180008
005107,广发添利货币ETFB,01-26,<span class="cRed">2.55%</span>,0.05%,0.22%,0.66%,1.18%,2.16%,0.18%,https://www.howbuy.com/fund/005107
007866,创金合信货币C,01-26,<span class="cRed">2.55%</span>,0.05%,0.23%,0.68%,1.25%,2.34%,0.19%,https://www.howbuy.com/fund/007866
003402,安信活期宝货币A,01-26,<span class="cRed">2.55%</span>,0.05%,0.22%,0.65%,1.17%,2.13%,0.20%,https://www.howbuy.com/fund/003402
001134,广发天天利货币E,01-26,<span class="cRed">2.55%</span>,0.05%,0.21%,0.59%,1.05%,1.96%,0.18%,https://www.howbuy.com/fund/001134
000475,广发天天利货币A,01-26,<span class="cRed">2.55%</span>,0.05%,0.21%,0.59%,1.05%,1.96%,0.18%,https://www.howbuy.com/fund/000475
004796,广发钱袋子货币E,01-26,<span class="cRed">2.55%</span>,0.05%,0.22%,0.62%,1.11%,2.14%,0.18%,https://www.howbuy.com/fund/004796
160609,鹏华货币B,01-26,<span class="cRed">2.55%</span>,0.05%,0.23%,0.64%,1.19%,2.15%,0.18%,https://www.howbuy.com/fund/160609
004169,万家现金增利货币A,01-26,<span class="cRed">2.54%</span>,0.05%,0.23%,0.64%,1.17%,2.04%,0.18%,https://www.howbuy.com/fund/004169
000846,中融货币C,01-26,<span class="cRed">2.54%</span>,0.05%,0.23%,0.64%,1.19%,2.26%,0.18%,https://www.howbuy.com/fund/000846
000581,嘉实活钱包货币A,01-26,<span class="cRed">2.54%</span>,0.05%,0.22%,0.65%,1.19%,2.26%,0.19%,https://www.howbuy.com/fund/000581
003388,招商招益宝货币A,01-26,<span class="cRed">2.54%</span>,0.05%,0.20%,0.59%,1.10%,2.02%,0.17%,https://www.howbuy.com/fund/003388
004811,万家现金宝货币B,01-26,<span class="cRed">2.54%</span>,0.05%,0.21%,0.65%,1.17%,2.23%,0.18%,https://www.howbuy.com/fund/004811
002201,大成慧成货币B,01-26,<span class="cRed">2.54%</span>,0.05%,0.22%,0.64%,1.15%,1.94%,0.18%,https://www.howbuy.com/fund/002201
202302,南方现金增利货币B,01-26,<span class="cRed">2.54%</span>,0.05%,0.22%,0.66%,1.21%,2.21%,0.18%,https://www.howbuy.com/fund/202302
010208,平安日增利货币B,01-26,<span class="cRed">2.54%</span>,0.05%,0.22%,0.64%,--,--,0.18%,https://www.howbuy.com/fund/010208
000600,汇添富和聚宝货币,01-26,<span class="cRed">2.54%</span>,0.05%,0.22%,0.63%,1.15%,2.21%,0.18%,https://www.howbuy.com/fund/000600
004373,金鹰增益货币B,01-26,<span class="cRed">2.54%</span>,0.05%,0.23%,0.70%,1.30%,2.50%,0.19%,https://www.howbuy.com/fund/004373
000528,工银薪金货币A,01-26,<span class="cRed">2.54%</span>,0.05%,0.22%,0.65%,1.10%,2.10%,0.19%,https://www.howbuy.com/fund/000528
253050,国联安货币A,01-26,<span class="cRed">2.53%</span>,0.05%,0.19%,0.56%,1.02%,1.78%,0.16%,https://www.howbuy.com/fund/253050
000730,博时现金宝货币A,01-26,<span class="cRed">2.53%</span>,0.05%,0.22%,0.62%,1.13%,2.14%,0.18%,https://www.howbuy.com/fund/000730
003538,招商招利宝货币B,01-26,<span class="cRed">2.53%</span>,0.05%,0.22%,0.64%,1.23%,2.22%,0.18%,https://www.howbuy.com/fund/003538
004039,中欧骏泰货币,01-26,<span class="cRed">2.53%</span>,0.05%,0.21%,0.64%,1.18%,2.31%,0.18%,https://www.howbuy.com/fund/004039
004749,华泰紫金天天金货币ETFB,01-26,<span class="cRed">2.53%</span>,0.05%,0.22%,0.63%,1.16%,2.24%,0.18%,https://www.howbuy.com/fund/004749
001624,兴业添天盈货币A,01-26,<span class="cRed">2.53%</span>,0.05%,0.24%,0.63%,1.12%,2.12%,0.18%,https://www.howbuy.com/fund/001624
511670,华泰紫金天天金货币ETFA,01-26,<span class="cRed">2.52%</span>,0.05%,0.22%,0.63%,1.16%,2.24%,0.18%,https://www.howbuy.com/fund/511670
000836,国投瑞银钱多宝货币A,01-26,<span class="cRed">2.52%</span>,0.05%,0.23%,0.68%,1.30%,2.54%,0.18%,https://www.howbuy.com/fund/000836
000837,国投瑞银钱多宝货币I,01-26,<span class="cRed">2.52%</span>,0.05%,0.23%,0.68%,1.30%,2.54%,0.18%,https://www.howbuy.com/fund/000837
002758,建信现金增利货币A,01-26,<span class="cRed">2.52%</span>,0.05%,0.22%,0.63%,1.13%,2.25%,0.19%,https://www.howbuy.com/fund/002758
000710,交银现金宝货币A,01-26,<span class="cRed">2.52%</span>,0.05%,0.21%,0.55%,0.98%,2.01%,0.17%,https://www.howbuy.com/fund/000710
000484,鑫元货币B,01-26,<span class="cRed">2.52%</span>,0.05%,0.22%,0.63%,1.14%,2.00%,0.16%,https://www.howbuy.com/fund/000484
003164,建信现金添利货币B,01-26,<span class="cRed">2.52%</span>,0.05%,0.22%,0.64%,1.14%,2.23%,0.18%,https://www.howbuy.com/fund/003164
519516,浦银安盛货币E,01-26,<span class="cRed">2.52%</span>,0.05%,0.20%,0.62%,1.17%,2.08%,0.17%,https://www.howbuy.com/fund/519516
519509,浦银安盛货币A,01-26,<span class="cRed">2.52%</span>,0.05%,0.22%,0.62%,1.17%,2.08%,0.17%,https://www.howbuy.com/fund/519509
001871,前海开源货币B,01-26,<span class="cRed">2.52%</span>,0.05%,0.21%,0.65%,1.21%,2.08%,0.18%,https://www.howbuy.com/fund/001871
541011,汇丰晋信货币B,01-26,<span class="cRed">2.52%</span>,0.05%,0.20%,0.59%,1.12%,2.03%,0.17%,https://www.howbuy.com/fund/541011
000699,中银薪钱包货币,01-26,<span class="cRed">2.52%</span>,0.05%,0.21%,0.61%,1.05%,1.96%,0.18%,https://www.howbuy.com/fund/000699
000493,南方现金通货币A,01-26,<span class="cRed">2.51%</span>,0.05%,0.21%,0.61%,1.13%,2.13%,0.17%,https://www.howbuy.com/fund/000493
004494,华泰保兴货币B,01-26,<span class="cRed">2.51%</span>,0.05%,0.22%,0.67%,1.24%,2.20%,0.18%,https://www.howbuy.com/fund/004494
000506,国寿安保货币B,01-26,<span class="cRed">2.51%</span>,0.05%,0.21%,0.66%,1.18%,2.22%,0.18%,https://www.howbuy.com/fund/000506
004199,华富天益货币B,01-26,<span class="cRed">2.51%</span>,0.05%,0.23%,0.68%,1.26%,2.37%,0.18%,https://www.howbuy.com/fund/004199
004501,嘉实现金添利货币,01-26,<span class="cRed">2.51%</span>,0.05%,0.22%,0.65%,1.18%,2.22%,0.18%,https://www.howbuy.com/fund/004501
001529,天弘云商宝货币,01-26,<span class="cRed">2.51%</span>,0.05%,0.21%,0.57%,1.00%,1.99%,0.18%,https://www.howbuy.com/fund/001529
550011,信诚货币B,01-26,<span class="cRed">2.51%</span>,0.05%,0.19%,0.58%,1.12%,2.03%,0.15%,https://www.howbuy.com/fund/550011
003316,中银证券现金管家货币A,01-26,<span class="cRed">2.50%</span>,0.05%,0.20%,0.57%,1.03%,2.04%,0.17%,https://www.howbuy.com/fund/003316
150988,银河钱包货币A,01-26,<span class="cRed">2.50%</span>,0.05%,0.22%,0.61%,1.15%,2.20%,0.17%,https://www.howbuy.com/fund/150988
005057,东方红货币B,01-26,<span class="cRed">2.50%</span>,0.05%,0.21%,0.65%,1.22%,2.26%,0.17%,https://www.howbuy.com/fund/005057
000677,工银现金货币,01-26,<span class="cRed">2.50%</span>,0.05%,0.22%,0.63%,1.06%,2.12%,0.19%,https://www.howbuy.com/fund/000677
002247,新疆前海联合海盈货币A,01-26,<span class="cRed">2.50%</span>,0.05%,0.22%,0.61%,1.13%,2.08%,0.18%,https://www.howbuy.com/fund/002247
519518,汇添富货币A,01-26,<span class="cRed">2.50%</span>,0.05%,0.21%,0.63%,1.13%,2.09%,0.18%,https://www.howbuy.com/fund/519518
000650,汇添富货币D,01-26,<span class="cRed">2.50%</span>,0.05%,0.23%,0.63%,1.13%,2.16%,0.18%,https://www.howbuy.com/fund/000650
000642,汇添富货币C,01-26,<span class="cRed">2.50%</span>,0.05%,0.22%,0.63%,1.13%,2.14%,0.18%,https://www.howbuy.com/fund/000642
675032,西部利得天添鑫货币B,01-26,<span class="cRed">2.50%</span>,0.05%,0.22%,0.66%,1.22%,2.22%,0.18%,https://www.howbuy.com/fund/675032
005150,红土创新优淳货币A,01-26,<span class="cRed">2.50%</span>,0.05%,0.23%,0.63%,1.15%,2.32%,0.18%,https://www.howbuy.com/fund/005150
000912,英大现金宝货币A,01-26,<span class="cRed">2.50%</span>,0.05%,0.22%,0.67%,1.28%,2.36%,0.18%,https://www.howbuy.com/fund/000912
002958,财通财通宝货币B,01-26,<span class="cRed">2.50%</span>,0.05%,0.21%,0.63%,1.14%,2.08%,0.18%,https://www.howbuy.com/fund/002958
161623,融通汇财宝货币B,01-26,<span class="cRed">2.50%</span>,0.05%,0.22%,0.65%,1.26%,2.40%,0.18%,https://www.howbuy.com/fund/161623
150015,银河银富货币B,01-26,<span class="cRed">2.49%</span>,0.05%,0.20%,0.59%,1.09%,2.16%,0.17%,https://www.howbuy.com/fund/150015
000607,招商招钱宝货币B,01-26,<span class="cRed">2.49%</span>,0.05%,0.21%,0.59%,1.06%,2.04%,0.17%,https://www.howbuy.com/fund/000607
519879,国寿安保场内实时申赎B,01-26,<span class="cRed">2.49%</span>,0.05%,0.21%,0.64%,1.23%,1.99%,0.18%,https://www.howbuy.com/fund/519879
000588,招商招钱宝货币A,01-26,<span class="cRed">2.49%</span>,0.05%,0.21%,0.59%,1.06%,2.00%,0.17%,https://www.howbuy.com/fund/000588
000758,招商招钱宝货币C,01-26,<span class="cRed">2.49%</span>,0.05%,0.21%,0.59%,1.06%,2.00%,0.17%,https://www.howbuy.com/fund/000758
000789,易方达龙宝货币A,01-26,<span class="cRed">2.49%</span>,0.05%,0.21%,0.59%,1.05%,2.06%,0.17%,https://www.howbuy.com/fund/000789
511600,华安日日鑫货币H,01-26,<span class="cRed">2.48%</span>,0.05%,0.21%,0.55%,0.98%,1.87%,0.17%,https://www.howbuy.com/fund/511600
003874,浙商日添金货币A,01-26,<span class="cRed">2.48%</span>,0.05%,0.21%,0.62%,1.13%,1.99%,0.18%,https://www.howbuy.com/fund/003874
200103,长城货币B,01-26,<span class="cRed">2.48%</span>,0.05%,0.22%,0.64%,1.18%,2.30%,0.18%,https://www.howbuy.com/fund/200103
000389,广发天天红货币A,01-26,<span class="cRed">2.48%</span>,0.05%,0.22%,0.63%,1.12%,2.07%,0.18%,https://www.howbuy.com/fund/000389
511690,大成添益交易型货币E,01-26,<span class="cRed">2.48%</span>,0.05%,0.25%,0.69%,1.21%,2.29%,0.21%,https://www.howbuy.com/fund/511690
000371,民生加银现金宝货币A,01-26,<span class="cRed">2.48%</span>,0.05%,0.23%,0.65%,1.16%,2.22%,0.18%,https://www.howbuy.com/fund/000371
000605,银华多利宝货币B,01-26,<span class="cRed">2.47%</span>,0.05%,0.21%,0.67%,1.24%,2.29%,0.18%,https://www.howbuy.com/fund/000605
003792,民生加银现金宝货币C,01-26,<span class="cRed">2.47%</span>,0.05%,0.22%,0.65%,1.16%,2.22%,0.18%,https://www.howbuy.com/fund/003792
000719,南方现金通货币E,01-26,<span class="cRed">2.47%</span>,0.05%,0.20%,0.59%,1.10%,2.07%,0.17%,https://www.howbuy.com/fund/000719
003482,交银天鑫宝货币A,01-26,<span class="cRed">2.47%</span>,0.05%,0.21%,0.62%,1.12%,2.14%,0.18%,https://www.howbuy.com/fund/003482
000548,鹏华聚财通货币,01-26,<span class="cRed">2.47%</span>,0.05%,0.20%,0.59%,1.09%,1.99%,0.17%,https://www.howbuy.com/fund/000548
003252,大成添益交易型货币A,01-26,<span class="cRed">2.47%</span>,0.05%,0.25%,0.69%,1.21%,2.29%,0.21%,https://www.howbuy.com/fund/003252
003392,建信天添益货币B,01-26,<span class="cRed">2.47%</span>,0.05%,0.21%,0.63%,1.16%,2.03%,0.17%,https://www.howbuy.com/fund/003392
003267,新华壹诺宝货币B,01-26,<span class="cRed">2.46%</span>,0.05%,0.20%,0.61%,1.15%,2.15%,0.17%,https://www.howbuy.com/fund/003267
009712,信达澳银慧管家货币B,01-26,<span class="cRed">2.46%</span>,0.05%,0.22%,0.63%,1.17%,--,0.18%,https://www.howbuy.com/fund/009712
000707,景顺长城景丰货币B,01-26,<span class="cRed">2.46%</span>,0.05%,0.21%,0.65%,1.25%,2.27%,0.17%,https://www.howbuy.com/fund/000707
163820,中银货币B,01-26,<span class="cRed">2.46%</span>,0.05%,0.23%,0.66%,1.16%,2.08%,0.19%,https://www.howbuy.com/fund/163820
001826,国寿安保增金宝货币A,01-26,<span class="cRed">2.46%</span>,0.05%,0.20%,0.62%,1.13%,2.16%,0.17%,https://www.howbuy.com/fund/001826
000908,农银红利日结货币B,01-26,<span class="cRed">2.46%</span>,0.05%,0.22%,0.61%,1.11%,2.09%,0.18%,https://www.howbuy.com/fund/000908
003034,平安交易型货币A,01-26,<span class="cRed">2.46%</span>,0.05%,0.23%,0.69%,1.27%,2.37%,0.19%,https://www.howbuy.com/fund/003034
511700,平安交易型货币E,01-26,<span class="cRed">2.46%</span>,0.05%,0.23%,0.69%,1.27%,2.37%,0.19%,https://www.howbuy.com/fund/511700
041003,华安现金富利货币B,01-26,<span class="cRed">2.46%</span>,0.05%,0.22%,0.60%,1.11%,2.04%,0.17%,https://www.howbuy.com/fund/041003
020007,国泰货币A,01-26,<span class="cRed">2.46%</span>,0.05%,0.22%,0.63%,1.12%,2.10%,0.18%,https://www.howbuy.com/fund/020007
005202,兴业稳天盈货币B,01-26,<span class="cRed">2.45%</span>,0.05%,0.22%,0.66%,1.23%,2.35%,0.17%,https://www.howbuy.com/fund/005202
002709,红塔红土人人宝货币A,01-26,<span class="cRed">2.45%</span>,0.05%,0.20%,0.56%,1.01%,1.84%,0.16%,https://www.howbuy.com/fund/002709
675072,西部利得天添金货币B,01-26,<span class="cRed">2.45%</span>,0.05%,0.21%,0.62%,1.17%,2.15%,0.17%,https://www.howbuy.com/fund/675072
003228,浦银安盛日日鑫货币A,01-26,<span class="cRed">2.45%</span>,0.05%,0.19%,0.61%,1.14%,2.03%,0.16%,https://www.howbuy.com/fund/003228
005134,长信长金通货币A,01-26,<span class="cRed">2.45%</span>,0.05%,0.21%,0.64%,1.20%,2.14%,0.16%,https://www.howbuy.com/fund/005134
004896,鹏华兴鑫宝货币,01-26,<span class="cRed">2.45%</span>,0.05%,0.20%,0.57%,1.07%,2.15%,0.17%,https://www.howbuy.com/fund/004896
004121,兴银现金添利货币,01-26,<span class="cRed">2.44%</span>,0.05%,0.21%,0.67%,0.76%,1.02%,0.18%,https://www.howbuy.com/fund/004121
004399,融通汇财宝货币E,01-26,<span class="cRed">2.44%</span>,0.05%,0.21%,0.64%,1.23%,2.35%,0.18%,https://www.howbuy.com/fund/004399
004970,南方天天宝货币A,01-26,<span class="cRed">2.44%</span>,0.05%,0.21%,0.60%,1.06%,2.06%,0.18%,https://www.howbuy.com/fund/004970
091005,大成货币B,01-26,<span class="cRed">2.44%</span>,0.05%,0.24%,0.68%,1.22%,2.55%,0.20%,https://www.howbuy.com/fund/091005
001925,兴业鑫天盈货币A,01-26,<span class="cRed">2.44%</span>,0.05%,0.22%,0.63%,1.16%,2.14%,0.18%,https://www.howbuy.com/fund/001925
000359,易方达易理财货币A,01-26,<span class="cRed">2.44%</span>,0.05%,0.21%,0.61%,1.12%,2.13%,0.17%,https://www.howbuy.com/fund/000359
003871,华泰柏瑞天添宝货币B,01-26,<span class="cRed">2.44%</span>,0.05%,0.21%,0.65%,1.23%,2.42%,0.18%,https://www.howbuy.com/fund/003871
004984,鹏扬通利货币B,01-26,<span class="cRed">2.44%</span>,0.05%,0.22%,0.61%,1.15%,2.19%,0.17%,https://www.howbuy.com/fund/004984
000903,新华活期添利货币A,01-26,<span class="cRed">2.44%</span>,0.05%,0.22%,0.60%,1.08%,2.09%,0.18%,https://www.howbuy.com/fund/000903
002679,工银安盈货币A,01-26,<span class="cRed">2.43%</span>,0.05%,0.23%,0.66%,1.17%,2.09%,0.19%,https://www.howbuy.com/fund/002679
000638,富国富钱包货币A,01-26,<span class="cRed">2.43%</span>,0.05%,0.21%,0.60%,1.09%,2.12%,0.17%,https://www.howbuy.com/fund/000638
003711,泰达宏利京元宝货币A,01-26,<span class="cRed">2.43%</span>,0.05%,0.20%,0.62%,1.12%,2.14%,0.17%,https://www.howbuy.com/fund/003711
001893,华宝添益货币B,01-26,<span class="cRed">2.43%</span>,0.05%,0.20%,0.61%,1.11%,2.04%,0.17%,https://www.howbuy.com/fund/001893
000301,德邦德利货币B,01-26,<span class="cRed">2.43%</span>,0.05%,0.21%,0.60%,1.10%,2.12%,0.17%,https://www.howbuy.com/fund/000301
003423,国寿安保添利货币B,01-26,<span class="cRed">2.42%</span>,0.05%,0.20%,0.62%,1.18%,2.13%,0.17%,https://www.howbuy.com/fund/003423
002747,中欧货币C,01-26,<span class="cRed">2.42%</span>,0.05%,0.20%,0.59%,1.11%,1.87%,0.17%,https://www.howbuy.com/fund/002747
000009,易方达天天理财货币A,01-26,<span class="cRed">2.42%</span>,0.05%,0.21%,0.59%,1.08%,2.08%,0.17%,https://www.howbuy.com/fund/000009
005122,易方达天天理财货币C,01-26,<span class="cRed">2.42%</span>,0.05%,0.22%,0.59%,1.08%,2.10%,0.17%,https://www.howbuy.com/fund/005122
003752,工银如意货币A,01-26,<span class="cRed">2.42%</span>,0.05%,0.22%,0.63%,1.10%,2.06%,0.18%,https://www.howbuy.com/fund/003752
100028,富国天时货币B,01-26,<span class="cRed">2.42%</span>,0.05%,0.21%,0.63%,1.14%,2.08%,0.17%,https://www.howbuy.com/fund/100028
000569,鹏华增值宝货币,01-26,<span class="cRed">2.42%</span>,0.05%,0.21%,0.62%,1.10%,2.10%,0.18%,https://www.howbuy.com/fund/000569
519999,长信利息收益货币A,01-26,<span class="cRed">2.42%</span>,0.05%,0.20%,0.61%,1.10%,2.01%,0.17%,https://www.howbuy.com/fund/519999
159002,易方达保证金货币B,01-26,<span class="cRed">2.42%</span>,0.05%,0.21%,0.60%,1.10%,2.01%,0.16%,https://www.howbuy.com/fund/159002
007865,东方红货币D,01-26,<span class="cRed">2.42%</span>,0.05%,0.21%,0.63%,1.17%,--,0.17%,https://www.howbuy.com/fund/007865
166014,中欧货币A,01-26,<span class="cRed">2.42%</span>,0.05%,0.20%,0.59%,1.11%,1.94%,0.17%,https://www.howbuy.com/fund/166014
004179,圆信永丰丰润货币B,01-26,<span class="cRed">2.42%</span>,0.05%,0.22%,0.68%,1.24%,2.23%,0.18%,https://www.howbuy.com/fund/004179
001982,富国收益宝交易型货币B,01-26,<span class="cRed">2.41%</span>,0.05%,0.21%,0.64%,1.17%,2.20%,0.17%,https://www.howbuy.com/fund/001982
