基金代码,基金名称,日期,净值,近一周,近一月,近三月,近半年,近一年,今年以来,基金的详细链接
160623,鹏华丰利分级债券A,04-22,1.0000,0.08%,0.27%,0.77%,3.56%,5.59%,0.97%,https://www.howbuy.com/fund/160623
165808,东吴鼎利分级债券A,04-22,1.0000,0.05%,0.24%,0.74%,3.50%,5.72%,0.94%,https://www.howbuy.com/fund/165808
150129,鹏华丰利分级债券B,04-22,1.1650,-0.34%,-0.51%,0.52%,2.10%,10.01%,0.78%,https://www.howbuy.com/fund/150129
164813,工银增利分级债券A,03-04,1.0160,0.10%,0.30%,0.79%,3.56%,5.61%,0.59%,https://www.howbuy.com/fund/164813
150128,工银增利分级债券B,03-04,1.1970,0.00%,-0.08%,0.00%,2.05%,2.92%,-0.08%,https://www.howbuy.com/fund/150128
163006,长信利众分级债券A,02-03,1.0000,0.06%,0.31%,0.85%,3.88%,6.10%,0.31%,https://www.howbuy.com/fund/163006
150102,长信利众分级债券B,02-03,1.3520,0.14%,-0.32%,0.44%,4.46%,16.87%,-0.32%,https://www.howbuy.com/fund/150102
166017,中欧纯债分级债券A,02-01,1.0000,1.66%,1.86%,2.47%,3.29%,7.42%,1.86%,https://www.howbuy.com/fund/166017
150119,中欧纯债分级债券B,02-01,1.3510,-0.37%,0.15%,1.20%,4.32%,11.84%,0.15%,https://www.howbuy.com/fund/150119
000499,财通纯债分级债券B,01-18,1.0000,0.30%,0.97%,2.43%,6.38%,13.71%,0.52%,https://www.howbuy.com/fund/000499
000498,财通纯债分级债券A,01-18,1.0000,0.06%,0.36%,2.29%,3.42%,6.05%,0.26%,https://www.howbuy.com/fund/000498
150116,银华永兴纯债分级债券B,01-15,1.2830,0.16%,0.47%,1.10%,4.73%,13.34%,0.23%,https://www.howbuy.com/fund/150116
150114,中海惠裕分级债券发起式B,01-06,1.2620,0.08%,0.96%,2.35%,5.78%,12.88%,0.08%,https://www.howbuy.com/fund/150114
163908,中海惠裕分级债券发起式A,01-06,1.0170,0.10%,0.30%,0.89%,1.70%,3.79%,0.00%,https://www.howbuy.com/fund/163908
000382,富国恒利分级债券,01-05,1.0000,0.00%,-0.20%,0.66%,3.38%,8.04%,0.00%,https://www.howbuy.com/fund/000382
000384,富国恒利分级债券B,01-04,1.0000,0.00%,-0.30%,10.72%,14.17%,20.90%,0.00%,https://www.howbuy.com/fund/000384
000383,富国恒利分级债券A,01-04,1.0000,0.00%,-0.79%,1.60%,3.61%,5.93%,0.00%,https://www.howbuy.com/fund/000383
519052,海富通双利分级债券A,12-04,1.0220,0.10%,0.39%,1.09%,2.20%,4.70%,4.28%,https://www.howbuy.com/fund/519052
519053,海富通双利分级债券B,12-04,1.2460,0.16%,0.40%,0.89%,2.89%,24.48%,13.58%,https://www.howbuy.com/fund/519053
150027,天弘添利分级债券B,12-02,1.4520,0.14%,0.07%,1.47%,4.54%,10.08%,11.44%,https://www.howbuy.com/fund/150027
164207,天弘添利分级债券A,12-02,1.0000,0.10%,0.20%,1.34%,2.09%,3.84%,3.53%,https://www.howbuy.com/fund/164207
121007,瑞福优先,08-13,1.0285,0.15%,0.44%,1.43%,2.85%,5.96%,3.58%,https://www.howbuy.com/fund/121007
121099,瑞福分级,08-13,1.4500,5.92%,0.28%,-12.12%,19.15%,60.22%,22.66%,https://www.howbuy.com/fund/121099
150001,瑞福进取,08-13,1.8720,9.47%,0.21%,-18.07%,29.91%,127.46%,38.77%,https://www.howbuy.com/fund/150001
150137,安信宝利分级债券B,07-23,1.2630,0.24%,1.69%,4.38%,7.76%,20.29%,9.73%,https://www.howbuy.com/fund/150137
167502,安信宝利分级债券A,07-23,1.0000,0.08%,0.37%,1.26%,2.58%,5.27%,2.90%,https://www.howbuy.com/fund/167502
150080,国联安双佳B信用分级债券,06-03,1.2320,0.16%,2.24%,2.84%,2.33%,14.29%,4.14%,https://www.howbuy.com/fund/150080
162512,国联安双佳A信用分级债券,06-03,1.0190,0.10%,0.30%,0.99%,1.90%,4.05%,1.60%,https://www.howbuy.com/fund/162512
150099,长盛同庆800B,05-21,2.2800,6.69%,10.79%,58.33%,145.16%,236.78%,71.43%,https://www.howbuy.com/fund/150099
150098,长盛同庆800A,05-21,1.0650,0.09%,0.47%,1.62%,3.10%,6.50%,2.40%,https://www.howbuy.com/fund/150098
000455,国金通用鑫利分级债券B,05-18,1.1020,8.68%,27.40%,19.52%,10.43%,25.55%,11.59%,https://www.howbuy.com/fund/000455
000453,国金通用鑫利分级债券,05-18,1.0390,2.67%,7.56%,6.13%,4.40%,13.02%,4.78%,https://www.howbuy.com/fund/000453
000454,国金通用鑫利分级债券A,05-18,1.0120,0.10%,0.30%,0.90%,2.04%,4.74%,1.45%,https://www.howbuy.com/fund/000454
150111,华商500B,05-11,2.8730,-0.28%,7.85%,70.61%,93.34%,175.98%,80.58%,https://www.howbuy.com/fund/150111
150072,中欧盛世成长分级股票B,05-11,1.0000,0.00%,0.00%,46.66%,65.01%,155.52%,58.20%,https://www.howbuy.com/fund/150072
150110,华商500A,05-11,1.1670,0.09%,0.43%,1.30%,2.73%,5.61%,1.92%,https://www.howbuy.com/fund/150110
150071,中欧盛世成长分级股票A,05-11,1.0000,0.00%,0.00%,0.71%,2.08%,5.14%,1.31%,https://www.howbuy.com/fund/150071
150082,信达澳银稳定增利分级债B,05-07,1.1090,-1.33%,0.73%,3.94%,10.79%,18.99%,-1.51%,https://www.howbuy.com/fund/150082
166106,信达澳银稳定增利分级债A,05-07,1.0000,0.03%,0.33%,0.92%,1.93%,3.94%,1.33%,https://www.howbuy.com/fund/166106
150132,金鹰元盛分级债券B,05-04,1.0000,0.06%,0.45%,2.02%,3.32%,19.76%,3.32%,https://www.howbuy.com/fund/150132
162109,金鹰元盛分级债券A,05-04,1.0000,0.08%,0.37%,1.07%,2.28%,2.28%,1.47%,https://www.howbuy.com/fund/162109
166013,中欧信用增利分级债券A,04-17,1.0000,0.02%,0.31%,1.01%,2.12%,4.30%,1.21%,https://www.howbuy.com/fund/166013
150087,中欧信用增利分级债券B,04-17,1.2280,0.08%,0.08%,0.74%,0.74%,8.58%,1.15%,https://www.howbuy.com/fund/150087
150081,信诚双盈分级债券B,04-13,1.8900,0.16%,1.94%,4.77%,21.47%,33.76%,6.84%,https://www.howbuy.com/fund/150081
165518,信诚双盈分级债券A,04-13,1.0000,0.04%,0.34%,1.03%,2.24%,2.24%,1.23%,https://www.howbuy.com/fund/165518
150070,国联安双力中小板分级B,03-20,2.2890,12.10%,25.01%,42.62%,57.64%,116.56%,53.52%,https://www.howbuy.com/fund/150070
150069,国联安双力中小板分级A,03-20,1.0650,0.09%,0.57%,1.53%,3.20%,6.50%,1.33%,https://www.howbuy.com/fund/150069
162106,金鹰持久回报分级债券A,03-06,1.0204,0.07%,0.30%,1.01%,2.04%,2.05%,0.72%,https://www.howbuy.com/fund/162106
150078,金鹰持久回报分级债券B,03-06,1.4134,0.02%,0.38%,0.01%,6.24%,22.96%,1.49%,https://www.howbuy.com/fund/150078
150127,招商双债增强分级债券B,02-27,1.1420,0.00%,0.53%,7.33%,17.85%,32.33%,3.82%,https://www.howbuy.com/fund/150127
161717,招商双债增强分级债券A,02-27,1.0210,0.10%,0.29%,0.99%,0.00%,2.14%,0.59%,https://www.howbuy.com/fund/161717
165706,诺德双翼分级债券A,02-17,1.0000,-1.86%,-1.57%,-0.99%,0.00%,1.94%,-1.48%,https://www.howbuy.com/fund/165706
150068,诺德双翼分级债券B,02-16,1.2600,1.29%,-0.24%,-0.71%,3.53%,11.80%,0.40%,https://www.howbuy.com/fund/150068
150063,浦银安盛增利分级债券B,12-15,1.6940,-2.87%,-0.41%,18.05%,32.65%,42.95%,53.30%,https://www.howbuy.com/fund/150063
150062,浦银安盛增利分级债券A,12-15,1.1580,0.09%,0.43%,1.14%,2.39%,4.80%,4.51%,https://www.howbuy.com/fund/150062
150061,鹏华丰泽分级债券B,12-05,1.4090,-0.21%,1.66%,5.46%,8.80%,17.71%,17.71%,https://www.howbuy.com/fund/150061
160619,鹏华丰泽分级债券A,12-05,1.0000,-1.86%,-1.67%,-0.99%,0.02%,2.04%,1.71%,https://www.howbuy.com/fund/160619
150046,天弘丰利分级债券B,11-21,1.5416,0.04%,3.18%,8.08%,13.99%,15.96%,15.34%,https://www.howbuy.com/fund/150046
164209,天弘丰利分级债券A,11-21,1.0000,-1.91%,-1.66%,-1.00%,0.01%,2.02%,1.57%,https://www.howbuy.com/fund/164209
150045,海富通稳进增利债券B,09-03,1.6900,1.56%,3.30%,10.60%,15.67%,16.31%,17.52%,https://www.howbuy.com/fund/150045
150044,海富通稳进增利债券A,09-03,1.1500,0.09%,0.35%,1.05%,2.13%,4.26%,2.86%,https://www.howbuy.com/fund/150044
150041,富国天盈分级债券B,06-30,1.0830,-19.84%,-19.84%,-17.45%,-16.11%,-20.31%,-16.11%,https://www.howbuy.com/fund/150041
150115,长盛同丰分级债券B,06-26,0.9780,0.20%,1.56%,3.82%,4.82%,-3.55%,4.82%,https://www.howbuy.com/fund/150115
160811,长盛同丰分级债券A,06-26,1.0000,-1.96%,-1.77%,-0.99%,0.00%,2.13%,-0.10%,https://www.howbuy.com/fund/160811
161016,富国天盈分级债券A,06-18,1.0000,0.00%,-1.96%,-1.28%,-0.30%,-0.30%,-0.40%,https://www.howbuy.com/fund/161016
150043,博时裕祥分级债券B,06-09,1.1180,0.63%,1.45%,1.73%,-1.41%,-15.88%,-0.18%,https://www.howbuy.com/fund/150043
161909,万家添利分级债券A,05-30,1.1362,0.08%,0.34%,1.01%,2.05%,4.14%,1.68%,https://www.howbuy.com/fund/161909
150038,万家添利分级债券B,05-30,1.2776,0.14%,0.35%,0.81%,1.96%,-3.57%,2.58%,https://www.howbuy.com/fund/150038
150079,银河通利分级债券B,04-25,1.0000,-8.09%,-7.24%,-4.94%,-9.50%,-9.01%,-6.10%,https://www.howbuy.com/fund/150079
150025,大成景丰分级债券A,10-21,1.1210,0.00%,0.27%,0.90%,1.82%,3.70%,2.94%,https://www.howbuy.com/fund/150025
150026,大成景丰分级债券B,10-21,0.7180,-19.14%,-20.66%,-17.28%,-25.05%,-8.42%,-13.70%,https://www.howbuy.com/fund/150026
150011,国泰进取,02-18,0.4980,-0.20%,14.48%,76.60%,7.56%,-17.14%,33.51%,https://www.howbuy.com/fund/150011
150010,国泰优先,02-18,1.1710,0.00%,0.34%,1.12%,2.45%,5.02%,0.52%,https://www.howbuy.com/fund/150010
150007,长盛同庆封闭B,05-11,0.6880,-1.29%,8.69%,6.34%,-6.87%,-31.95%,18.30%,https://www.howbuy.com/fund/150007
150006,长盛同庆A,05-11,1.1680,0.09%,0.43%,1.21%,2.56%,5.14%,1.84%,https://www.howbuy.com/fund/150006
150331,建信网金融分级A,--,--,--,--,--,--,--,--,https://www.howbuy.com/fund/150331
000340,嘉实新兴市场双币分级债,--,--,--,--,--,--,--,--,https://www.howbuy.com/fund/000340
